40
Tax0	0.0	0.35824	0.33549	.	.	0.31099	0.39092	0.32214	0.30447	0.43581	0.55185	0.45192	0.40236	.	.	.	0.38619	0.31008	1.03193	1.03559	.	1.15924	1.09844	1.08588	0.84728	.	.	0.71402	.	.	0.86314	.	0.86777	0.85118	0.94266	0.84519	0.85919	.	.	0.76782
Tax1	0.35824	0.0	0.50473	0.49618	0.48891	0.48024	0.56016	0.49139	0.47371	0.60506	.	.	0.57161	0.53667	0.60635	0.62705	0.55544	0.47933	1.20117	1.20484	1.3219	1.32848	.	1.25513	1.01652	.	.	0.88326	1.0909	1.0306	.	1.03058	.	.	.	1.01444	1.02844	0.9233	0.92737	0.93707
Tax30	0.33549	0.50473	0.0	0.02345	0.08744	0.1046	.	.	0.23752	0.36887	.	0.38497	0.513	0.47806	0.54774	0.56845	.	0.42072	1.14256	1.14623	1.26329	1.26988	1.20908	1.19652	0.95791	0.96023	0.93155	0.82465	.	0.97199	0.97378	0.97197	.	0.96182	1.0533	.	0.96983	0.86469	0.86876	0.87846
Tax31	.	0.49618	0.02345	0.0	0.07889	.	0.20215	0.22756	0.22897	0.36031	.	0.37642	0.50445	.	.	0.55989	0.48828	0.41217	1.13401	1.13767	1.25474	1.26132	.	.	0.94936	.	0.92299	0.8161	1.02374	0.96344	0.96522	.	0.96986	0.95326	1.04474	0.94728	0.96127	.	0.86021	.
Tax24	.	0.48891	0.08744	0.07889	0.0	0.08877	0.19488	0.22028	0.22169	0.35304	0.46908	0.36915	.	.	0.53192	0.55262	0.48101	0.40489	1.12674	1.1304	1.24747	.	.	1.18069	0.94209	0.9444	0.91572	0.80883	.	.	0.95795	0.95614	0.96259	.	1.03747	0.94	0.954	0.84887	0.85293	.
Tax21	0.31099	0.48024	0.1046	.	0.08877	0.0	0.18621	0.21161	0.21302	.	0.4604	0.36047	0.4885	.	0.52325	0.54395	0.47233	.	1.11807	1.12173	1.2388	1.24538	1.18458	1.17202	0.93341	0.93573	.	.	1.0078	0.9475	.	0.94747	.	0.93732	1.0288	.	0.94533	0.8402	.	0.85396
Tax11	0.39092	0.56016	.	0.20215	0.19488	0.18621	0.0	0.29154	0.29295	.	.	.	0.56843	0.53349	.	.	0.55226	0.47615	1.19799	1.20166	1.31872	1.3253	1.26451	.	1.01334	1.01565	0.98697	0.88008	1.08772	1.02742	1.0292	1.02739	.	.	1.10872	1.01126	1.02526	.	0.92419	0.93389
Tax5	0.32214	0.49139	.	0.22756	0.22028	0.21161	0.29154	0.0	.	0.35552	0.47156	0.37163	.	.	0.5344	.	.	0.40737	1.12922	1.13288	1.24995	.	.	1.18317	0.94457	0.94688	0.9182	0.81131	1.01895	0.95865	0.96043	0.95862	0.96507	0.94847	1.03995	0.94248	0.95648	.	0.85541	.
Tax12	0.30447	0.47371	0.23752	0.22897	0.22169	0.21302	0.29295	.	0.0	0.25661	0.39179	0.34122	0.48198	.	0.51672	0.53742	0.46581	0.3897	.	.	.	1.23885	1.17806	1.1655	0.92689	0.9292	0.90053	.	1.00127	0.94097	0.94275	.	0.94739	.	1.02227	0.92481	0.9388	0.83367	0.83774	0.84744
Tax13	0.43581	0.60506	0.36887	0.36031	0.35304	.	.	0.35552	0.25661	0.0	0.52314	0.47256	0.61332	0.57839	0.64807	0.66877	.	0.52104	1.24289	1.24655	1.36362	1.3702	1.3094	.	.	1.06055	1.03187	0.92498	1.13262	1.07232	1.0741	1.07229	1.07874	.	1.15362	1.05615	1.07015	.	.	0.97878
Tax7	0.55185	.	.	.	0.46908	0.4604	.	0.47156	0.39179	0.52314	0.0	0.5886	0.72936	0.69442	0.7641	.	.	0.63708	1.35892	.	1.47965	1.48624	1.42544	.	.	1.17658	.	1.04101	.	1.18835	.	1.18833	1.19477	1.17818	1.26965	1.17219	1.18619	1.08105	1.08512	1.09482
Tax6	0.45192	.	0.38497	0.37642	0.36915	0.36047	.	0.37163	0.34122	0.47256	0.5886	0.0	0.62943	0.59449	0.66417	.	0.61326	0.53715	1.25899	1.26266	1.37972	1.38631	1.32551	1.31295	1.07434	1.07665	1.04798	0.94108	1.14872	1.08842	1.09021	1.0884	.	1.07825	.	1.07226	.	0.98112	0.98519	0.99489
Tax9	0.40236	0.57161	0.513	0.50445	.	0.4885	0.56843	.	0.48198	0.61332	0.72936	0.62943	0.0	0.16814	0.30609	0.32679	.	.	1.10347	1.10713	1.2242	1.23078	1.16999	1.15742	0.91882	0.92113	0.89245	0.78556	.	.	0.93468	.	0.93932	0.92272	1.0142	0.91673	0.93073	.	0.82967	.
Tax10	.	0.53667	0.47806	.	.	.	0.53349	.	.	0.57839	0.69442	0.59449	0.16814	0.0	0.27115	.	0.22024	0.24921	1.06853	1.0722	.	1.19584	1.13505	1.12249	0.88388	.	.	0.75062	0.95826	.	0.89974	0.89794	.	.	.	.	0.8958	0.79066	0.79473	0.80443
Tax16	.	0.60635	0.54774	.	0.53192	0.52325	.	0.5344	0.51672	0.64807	0.7641	0.66417	0.30609	0.27115	0.0	0.22643	0.24379	0.31889	1.13821	.	1.25895	.	1.20473	1.19217	.	0.95588	0.9272	0.82031	.	.	0.96943	0.96762	0.97406	0.95747	1.04895	0.95148	.	0.86035	0.86441	0.87411
Tax17	.	0.62705	0.56845	0.55989	0.55262	0.54395	.	.	0.53742	0.66877	.	.	0.32679	.	0.22643	0.0	0.26449	0.33959	.	1.16258	.	1.28623	1.22543	1.21287	.	.	0.9479	0.84101	.	0.98835	0.99013	0.98832	.	0.97817	1.06965	0.97218	0.98618	.	0.88511	0.89481
Tax8	0.38619	0.55544	.	0.48828	0.48101	0.47233	0.55226	.	0.46581	.	.	0.61326	.	0.22024	0.24379	0.26449	0.0	0.26798	1.0873	.	.	1.21462	1.15382	1.14126	0.90265	0.90496	0.87629	0.76939	0.97703	0.91673	0.91851	0.91671	0.92315	0.90655	0.99803	.	0.91457	.	0.8135	0.8232
Tax2	0.31008	0.47933	0.42072	0.41217	0.40489	.	0.47615	0.40737	0.3897	0.52104	0.63708	0.53715	.	0.24921	0.31889	0.33959	0.26798	0.0	.	1.01485	.	.	1.07771	.	0.82654	.	0.80017	.	.	0.84062	0.8424	0.84059	0.84704	0.83044	0.92192	0.82445	.	.	0.73739	0.74708
Tax19	1.03193	1.20117	1.14256	1.13401	1.12674	1.11807	1.19799	1.12922	.	1.24289	1.35892	1.25899	1.10347	1.06853	1.13821	.	1.0873	.	0.0	0.10595	0.28207	.	0.22786	0.2153	0.7881	0.79042	0.76174	.	0.86249	0.80219	0.80397	0.80216	0.99958	.	.	.	0.991	1.07152	1.07559	1.08529
Tax20	1.03559	1.20484	1.14623	1.13767	1.1304	1.12173	1.20166	1.13288	.	1.24655	.	1.26266	1.10713	1.0722	.	1.16258	.	1.01485	0.10595	0.0	0.28574	0.29232	0.23152	.	0.79177	.	.	0.65851	0.86615	0.80585	0.80763	0.80582	1.00325	0.98665	1.07813	0.98066	0.99466	1.07519	1.07925	.
Tax34	.	1.3219	1.26329	1.25474	1.24747	1.2388	1.31872	1.24995	.	1.36362	1.47965	1.37972	1.2242	.	1.25895	.	.	.	0.28207	0.28574	0.0	0.01775	0.3154	0.3033	0.90883	.	0.88247	.	0.98322	0.92292	0.9247	0.92289	1.12031	1.10372	1.1952	.	1.11173	.	1.19632	1.20602
Tax35	1.15924	1.32848	1.26988	1.26132	.	1.24538	1.3253	.	1.23885	1.3702	1.48624	1.38631	1.23078	1.19584	.	1.28623	1.21462	.	.	0.29232	0.01775	0.0	.	0.30988	.	0.91773	0.88905	0.78216	0.9898	0.9295	0.93128	.	.	1.1103	1.20178	1.10431	.	1.19884	1.2029	1.2126
Tax15	1.09844	.	1.20908	.	.	1.18458	1.26451	.	1.17806	1.3094	1.42544	1.32551	1.16999	1.13505	1.20473	1.22543	1.15382	1.07771	0.22786	0.23152	0.3154	.	0.0	0.24908	0.85462	.	0.82825	.	0.929	0.8687	.	0.86867	1.0661	.	1.14098	1.04352	1.05751	1.13804	1.14211	1.1518
