40
Tax0	0.0	.	.	0.32694	0.31966	.	0.39092	.	.	.	0.55185	.	0.40236	0.36742	0.43711	.	0.38619	0.31008	1.03193	1.03559	1.15266	1.15924	.	1.08588	.	.	0.82091	0.71402	0.92166	.	0.86314	0.86133	.	.	0.94266	0.84519	.	.	.	0.76782
Tax1	.	0.0	.	0.49618	0.48891	.	.	0.49139	0.47371	0.60506	0.72109	0.62116	.	0.53667	.	0.62705	.	0.47933	1.20117	.	.	1.32848	1.26769	.	1.01652	1.01883	.	0.88326	.	1.0306	.	1.03058	1.03702	1.02042	.	1.01444	.	0.9233	0.92737	.
Tax30	.	.	0.0	.	0.08744	0.1046	.	.	.	.	0.4849	0.38497	.	0.47806	.	.	.	0.42072	1.14256	.	.	.	1.20908	.	0.95791	0.96023	0.93155	0.82465	.	0.97199	0.97378	.	0.97841	.	.	0.95583	0.96983	.	.	0.87846
Tax31	0.32694	0.49618	.	0.0	0.07889	0.09605	0.20215	0.22756	0.22897	0.36031	0.47635	0.37642	.	0.46951	.	.	0.48828	.	1.13401	.	1.25474	.	1.20053	.	.	.	.	.	.	0.96344	0.96522	.	0.96986	0.95326	1.04474	0.94728	.	0.85614	0.86021	.
Tax24	0.31966	0.48891	0.08744	0.07889	0.0	.	0.19488	0.22028	0.22169	.	0.46908	0.36915	.	0.46224	0.53192	.	0.48101	0.40489	1.12674	.	.	.	.	.	.	.	.	0.80883	.	0.95617	0.95795	0.95614	.	0.94599	1.03747	.	.	0.84887	.	0.86263
Tax21	.	.	0.1046	0.09605	.	0.0	0.18621	0.21161	.	.	0.4604	0.36047	0.4885	0.45356	0.52325	.	0.47233	0.39622	.	1.12173	1.2388	1.24538	1.18458	1.17202	0.93341	0.93573	0.90705	.	1.0078	.	0.94928	0.94747	0.95391	0.93732	1.0288	.	0.94533	.	0.84426	0.85396
Tax11	0.39092	.	.	0.20215	0.19488	0.18621	0.0	0.29154	0.29295	.	.	.	.	0.53349	.	.	0.55226	.	1.19799	.	.	1.3253	.	1.25195	1.01334	1.01565	0.98697	0.88008	.	1.02742	.	1.02739	1.03384	.	1.10872	.	.	0.92012	.	.
Tax5	.	0.49139	.	0.22756	0.22028	0.21161	0.29154	0.0	0.22417	0.35552	.	.	.	.	0.5344	0.5551	.	.	1.12922	1.13288	.	.	.	.	.	0.94688	.	0.81131	1.01895	0.95865	.	0.95862	.	0.94847	1.03995	0.94248	.	0.85135	.	0.86511
Tax12	.	0.47371	.	0.22897	0.22169	.	0.29295	0.22417	0.0	.	.	.	.	0.44704	.	0.53742	0.46581	.	.	1.11521	1.23227	1.23885	1.17806	1.1655	0.92689	0.9292	0.90053	.	.	0.94097	0.94275	0.94094	.	0.93079	.	.	0.9388	0.83367	0.83774	.
Tax13	.	0.60506	.	0.36031	.	.	.	0.35552	.	0.0	0.52314	0.47256	.	.	0.64807	.	.	0.52104	.	1.24655	1.36362	.	.	.	.	.	1.03187	.	.	1.07232	1.0741	1.07229	.	.	.	.	1.07015	0.96502	0.96908	.
Tax7	0.55185	0.72109	0.4849	0.47635	0.46908	0.4604	.	.	.	0.52314	0.0	0.5886	.	0.69442	0.7641	0.78481	.	0.63708	.	1.36259	.	.	.	1.41288	.	1.17658	.	.	1.24865	.	.	.	1.19477	1.17818	.	1.17219	1.18619	.	1.08512	1.09482
Tax6	.	0.62116	0.38497	0.37642	0.36915	0.36047	.	.	.	0.47256	0.5886	0.0	0.62943	0.59449	0.66417	0.68488	.	0.53715	1.25899	1.26266	1.37972	1.38631	.	.	1.07434	1.07665	1.04798	0.94108	1.14872	1.08842	1.09021	.	1.09484	.	1.16973	.	.	.	0.98519	.
Tax9	0.40236	.	.	.	.	0.4885	.	.	.	.	.	0.62943	0.0	0.16814	.	.	0.25517	.	.	.	1.2242	.	1.16999	.	.	.	0.89245	0.78556	0.9932	0.9329	.	0.93287	.	.	.	0.91673	0.93073	0.8256	0.82967	0.83936
Tax10	0.36742	0.53667	0.47806	0.46951	0.46224	0.45356	0.53349	.	0.44704	.	0.69442	0.59449	0.16814	0.0	0.27115	.	0.22024	0.24921	1.06853	1.0722	.	.	.	1.12249	.	0.88619	0.85752	0.75062	.	0.89796	.	0.89794	0.90438	.	0.97926	0.8818	.	.	.	0.80443
Tax16	0.43711	.	.	.	0.53192	0.52325	.	0.5344	.	0.64807	0.7641	0.66417	.	0.27115	0.0	.	.	0.31889	1.13821	.	.	1.26553	.	1.19217	0.95356	0.95588	0.9272	0.82031	.	0.96765	0.96943	0.96762	0.97406	0.95747	1.04895	.	.	0.86035	0.86441	.
Tax17	.	0.62705	.	.	.	.	.	0.5551	0.53742	.	0.78481	0.68488	.	.	.	0.0	.	0.33959	.	.	.	1.28623	1.22543	1.21287	.	0.97658	0.9479	.	1.04865	.	.	0.98832	0.99477	0.97817	1.06965	0.97218	0.98618	.	0.88511	0.89481
Tax8	0.38619	.	.	0.48828	0.48101	0.47233	0.55226	.	0.46581	.	.	.	0.25517	0.22024	.	.	0.0	0.26798	1.0873	.	.	1.21462	1.15382	1.14126	.	.	.	0.76939	0.97703	0.91673	.	.	.	.	0.99803	.	0.91457	.	0.8135	.
Tax2	0.31008	0.47933	0.42072	.	0.40489	0.39622	.	.	.	0.52104	0.63708	0.53715	.	0.24921	0.31889	0.33959	0.26798	0.0	.	1.01485	1.13192	1.1385	1.07771	1.06514	0.82654	.	.	0.69328	.	.	.	0.84059	0.84704	.	0.92192	0.82445	.	.	.	0.74708
Tax19	1.03193	1.20117	1.14256	1.13401	1.12674	.	1.19799	1.12922	.	.	.	1.25899	.	1.06853	1.13821	.	1.0873	.	0.0	0.10595	0.28207	0.28865	.	0.2153	0.7881	0.79042	0.76174	.	.	0.80219	0.80397	0.80216	0.99958	0.98299	.	0.977	.	.	1.07559	.
Tax20	1.03559	.	.	.	.	1.12173	.	1.13288	1.11521	1.24655	1.36259	1.26266	.	1.0722	.	.	.	1.01485	0.10595	0.0	0.28574	.	0.23152	.	0.79177	0.79408	0.7654	0.65851	.	0.80585	.	0.80582	.	.	.	.	0.99466	1.07519	.	1.08895
Tax34	1.15266	.	.	1.25474	.	1.2388	.	.	1.23227	1.36362	.	1.37972	1.2242	.	.	.	.	1.13192	0.28207	0.28574	0.0	0.01775	0.3154	0.3033	0.90883	0.91115	0.88247	0.77558	0.98322	.	0.9247	.	1.12031	1.10372	.	.	.	1.19225	1.19632	.
Tax35	1.15924	1.32848	.	.	.	1.24538	1.3253	.	1.23885	.	.	1.38631	.	.	1.26553	1.28623	1.21462	1.1385	0.28865	.	0.01775	0.0	.	.	0.91542	.	.	0.78216	.	0.9295	0.93128	0.92947	1.1269	1.1103	.	.	1.11831	1.19884	.	1.2126
Tax15	.	1.26769	1.20908	1.20053	.	1.18458	.	.	1.17806	.	.	.	1.16999	.	.	1.22543	1.15382	1.07771	.	0.23152	0.3154	.	0.0	.	0.85462	.	.	0.72136	0.929	0.8687	0.87048	0.86867	.	1.0495	1.14098	.	1.05751	1.13804	1.14211	1.1518
Tax14	1.08588	.	.	.	.	1.17202	1.25195	.	1.1655	.	1.41288	.	.	1.12249	1.19217	1.21287	1.14126	1.06514	0.2153	.	0.3033	.	.	0.0	.	.	.	.	0.91644	.	.	.	.	.	1.12842	1.03095	1.04495	1.12548	.	.
Tax32	.	1.01652	0.95791	.	.	0.93341	1.01334	.	0.92689	.	.	1.07434	.	.	0.95356	.	.	0.82654	0.7881	0.79177	0.90883	0.91542	0.85462	.	0.0	.	0.52589	.	0.62664	0.56634	0.56812	0.56631	0.81493	.	.	0.79235	0.80635	0.88687	0.89094	.
Tax33	.	1.01883	0.96023	.	.	0.93573	1.01565	0.94688	0.9292	.	1.17658	1.07665	.	0.88619	0.95588	0.97658	.	.	0.79042	0.79408	0.91115	.	.	.	.	0.0	.	.	0.62895	0.56865	0.57044	0.56863	0.81724	0.80065	0.89213	0.79466	.	0.88919	0.89325	.
Tax3	0.82091	.	0.93155	.	.	0.90705	0.98697	.	0.90053	1.03187	.	1.04798	0.89245	0.85752	0.9272	0.9479	.	.	0.76174	0.7654	0.88247	.	.	.	0.52589	.	0.0	.	.	.	0.52026	.	.	0.77197	.	0.76598	.	.	0.86457	0.87427
Tax4	0.71402	0.88326	0.82465	.	0.80883	.	0.88008	0.81131	.	.	.	0.94108	0.78556	0.75062	0.82031	.	0.76939	0.69328	.	0.65851	0.77558	0.78216	0.72136	.	.	.	.	0.0	0.47189	0.41159	0.41337	.	0.68167	0.66508	.	.	.	0.75361	.	.
Tax25	0.92166	.	.	.	.	1.0078	.	1.01895	.	.	1.24865	1.14872	0.9932	.	.	1.04865	0.97703	.	.	.	0.98322	.	0.929	0.91644	0.62664	0.62895	.	0.47189	0.0	0.11327	.	.	.	0.87272	.	.	.	.	0.96532	.
Tax26	.	1.0306	0.97199	0.96344	0.95617	.	1.02742	0.95865	0.94097	1.07232	.	1.08842	0.9329	0.89796	0.96765	.	0.91673	.	0.80219	0.80585	.	0.9295	0.8687	.	0.56634	0.56865	.	0.41159	0.11327	0.0	.	.	0.82902	0.81242	0.9039	.	.	.	.	.
Tax38	0.86314	.	0.97378	0.96522	0.95795	0.94928	.	.	0.94275	1.0741	.	1.09021	.	.	0.96943	.	.	.	0.80397	.	0.9247	0.93128	0.87048	.	0.56812	0.57044	0.52026	0.41337	.	.	0.0	.	.	.	0.90568	.	0.82221	0.90274	.	0.9165
Tax39	0.86133	1.03058	.	.	0.95614	0.94747	1.02739	0.95862	0.94094	1.07229	.	.	0.93287	0.89794	0.96762	0.98832	.	0.84059	0.80216	0.80582	.	0.92947	0.86867	.	0.56631	0.56863	.	.	.	.	.	0.0	0.82899	0.81239	.	.	0.8204	.	0.90499	.
Tax22	.	1.03702	0.97841	0.96986	.	0.95391	1.03384	.	.	.	1.19477	1.09484	.	0.90438	0.97406	0.99477	.	0.84704	0.99958	.	1.12031	1.1269	.	.	0.81493	0.81724	.	0.68167	.	0.82902	.	0.82899	0.0	.	.	.	0.1937	.	.	.
Tax23	.	1.02042	.	0.95326	0.94599	0.93732	.	0.94847	0.93079	.	1.17818	.	.	.	0.95747	0.97817	.	.	0.98299	.	1.10372	1.1103	1.0495	.	.	0.80065	0.77197	0.66508	0.87272	0.81242	.	0.81239	.	0.0	.	.	.	0.89078	.	0.90454
Tax27	0.94266	.	.	1.04474	1.03747	1.0288	1.10872	1.03995	.	.	.	1.16973	.	0.97926	1.04895	1.06965	0.99803	0.92192	.	.	.	.	1.14098	1.12842	.	0.89213	.	.	.	0.9039	0.90568	.	.	.	0.0	.	0.21278	0.98226	.	.
Tax28	0.84519	1.01444	0.95583	0.94728	.	.	.	0.94248	.	.	1.17219	.	0.91673	0.8818	.	0.97218	.	0.82445	0.977	.	.	.	.	1.03095	0.79235	0.79466	0.76598	.	.	.	.	.	.	.	.	0.0	0.11532	.	0.88885	.
