40
Tax0	0.0	0.35824	0.33549	0.32694	0.31966	0.31099	.	0.32214	0.30447	0.43581	0.55185	0.45192	.	0.36742	0.43711	0.45781	0.38619	0.31008	1.03193	1.03559	.	1.15924	.	1.08588	0.84728	0.84959	.	0.71402	0.92166	.	0.86314	0.86133	.	0.85118	0.94266	.	0.85919	0.75406	0.75812	0.76782
Tax1	0.35824	0.0	0.50473	.	0.48891	0.48024	0.56016	0.49139	0.47371	0.60506	.	0.62116	0.57161	0.53667	.	0.62705	0.55544	0.47933	1.20117	1.20484	1.3219	1.32848	1.26769	.	.	1.01883	0.99016	0.88326	.	.	1.03238	1.03058	1.03702	.	1.1119	1.01444	1.02844	.	0.92737	0.93707
Tax30	0.33549	0.50473	0.0	.	0.08744	.	0.21071	0.23611	0.23752	.	0.4849	0.38497	0.513	0.47806	0.54774	0.56845	0.49683	0.42072	1.14256	1.14623	.	.	1.20908	.	.	0.96023	0.93155	.	1.03229	0.97199	.	.	0.97841	0.96182	1.0533	0.95583	0.96983	0.86469	.	0.87846
Tax31	0.32694	.	.	0.0	0.07889	0.09605	0.20215	0.22756	0.22897	0.36031	0.47635	0.37642	0.50445	0.46951	.	0.55989	0.48828	0.41217	1.13401	.	.	1.26132	.	.	0.94936	.	0.92299	0.8161	1.02374	0.96344	0.96522	0.96341	0.96986	.	.	0.94728	0.96127	0.85614	0.86021	0.8699
Tax24	0.31966	0.48891	0.08744	0.07889	0.0	.	0.19488	.	0.22169	0.35304	0.46908	.	.	0.46224	.	0.55262	0.48101	0.40489	1.12674	1.1304	1.24747	1.25405	1.19325	1.18069	0.94209	.	0.91572	0.80883	.	0.95617	0.95795	.	0.96259	0.94599	.	0.94	.	0.84887	.	0.86263
Tax21	0.31099	0.48024	.	0.09605	.	0.0	0.18621	0.21161	0.21302	0.34437	0.4604	0.36047	0.4885	0.45356	0.52325	0.54395	0.47233	0.39622	1.11807	.	1.2388	.	1.18458	.	0.93341	.	0.90705	0.80016	1.0078	0.9475	0.94928	0.94747	.	.	1.0288	.	0.94533	.	0.84426	0.85396
Tax11	.	0.56016	0.21071	0.20215	0.19488	0.18621	0.0	0.29154	.	0.42429	0.54033	.	0.56843	0.53349	0.60317	.	.	.	.	1.20166	1.31872	1.3253	1.26451	.	1.01334	1.01565	0.98697	0.88008	.	1.02742	1.0292	1.02739	1.03384	1.01724	1.10872	1.01126	1.02526	.	0.92419	0.93389
Tax5	0.32214	0.49139	0.23611	0.22756	.	0.21161	0.29154	0.0	.	0.35552	0.47156	.	.	.	.	0.5551	0.48348	0.40737	1.12922	1.13288	.	1.25653	.	1.18317	.	.	0.9182	0.81131	1.01895	0.95865	.	0.95862	0.96507	.	1.03995	0.94248	0.95648	0.85135	0.85541	0.86511
Tax12	0.30447	0.47371	0.23752	0.22897	0.22169	0.21302	.	.	0.0	0.25661	0.39179	0.34122	0.48198	.	0.51672	0.53742	0.46581	.	.	.	1.23227	1.23885	1.17806	1.1655	.	0.9292	0.90053	.	1.00127	0.94097	0.94275	0.94094	0.94739	0.93079	1.02227	.	.	0.83367	0.83774	.
Tax13	0.43581	0.60506	.	0.36031	0.35304	0.34437	0.42429	0.35552	0.25661	0.0	.	0.47256	0.61332	0.57839	.	.	.	0.52104	1.24289	.	1.36362	1.3702	1.3094	1.29684	.	1.06055	1.03187	0.92498	.	1.07232	.	1.07229	1.07874	1.06214	1.15362	1.05615	.	0.96502	0.96908	0.97878
Tax7	0.55185	.	0.4849	0.47635	0.46908	0.4604	0.54033	0.47156	0.39179	.	0.0	0.5886	0.72936	0.69442	0.7641	0.78481	.	0.63708	1.35892	1.36259	1.47965	1.48624	1.42544	1.41288	1.17427	1.17658	1.14791	.	1.24865	1.18835	1.19014	1.18833	1.19477	1.17818	1.26965	1.17219	1.18619	.	1.08512	.
Tax6	0.45192	0.62116	0.38497	0.37642	.	0.36047	.	.	0.34122	0.47256	0.5886	0.0	0.62943	0.59449	0.66417	.	0.61326	0.53715	1.25899	1.26266	1.37972	1.38631	1.32551	1.31295	.	1.07665	1.04798	0.94108	1.14872	.	1.09021	1.0884	1.09484	1.07825	.	1.07226	1.08626	0.98112	.	0.99489
Tax9	.	0.57161	0.513	0.50445	.	0.4885	0.56843	.	0.48198	0.61332	0.72936	0.62943	0.0	0.16814	0.30609	0.32679	0.25517	0.28415	1.10347	.	1.2242	.	1.16999	1.15742	0.91882	0.92113	.	0.78556	0.9932	0.9329	0.93468	.	0.93932	.	.	.	0.93073	0.8256	0.82967	0.83936
Tax10	0.36742	0.53667	0.47806	0.46951	0.46224	0.45356	0.53349	.	.	0.57839	0.69442	0.59449	0.16814	0.0	0.27115	0.29185	.	0.24921	1.06853	1.0722	1.18926	.	1.13505	1.12249	0.88388	0.88619	0.85752	0.75062	0.95826	0.89796	0.89974	0.89794	0.90438	0.88779	0.97926	0.8818	0.8958	0.79066	.	0.80443
Tax16	0.43711	.	0.54774	.	.	0.52325	0.60317	.	0.51672	.	0.7641	0.66417	0.30609	0.27115	0.0	0.22643	.	0.31889	1.13821	1.14188	1.25895	.	1.20473	1.19217	0.95356	.	0.9272	0.82031	1.02795	0.96765	0.96943	0.96762	.	.	.	0.95148	0.96548	.	0.86441	.
Tax17	0.45781	0.62705	0.56845	0.55989	0.55262	0.54395	.	0.5551	0.53742	.	0.78481	.	0.32679	0.29185	0.22643	0.0	0.26449	0.33959	1.15892	.	.	.	1.22543	1.21287	0.97427	.	0.9479	.	1.04865	0.98835	0.99013	.	0.99477	.	1.06965	0.97218	0.98618	0.88105	0.88511	.
Tax8	0.38619	0.55544	0.49683	0.48828	0.48101	0.47233	.	0.48348	0.46581	.	.	0.61326	0.25517	.	.	0.26449	0.0	0.26798	.	1.09097	1.20803	1.21462	1.15382	1.14126	0.90265	0.90496	.	0.76939	0.97703	0.91673	0.91851	0.91671	0.92315	0.90655	0.99803	0.90057	0.91457	0.80943	.	0.8232
