40
Tax0	0.0	.	0.33549	0.32694	0.31966	0.31099	.	.	.	0.43581	.	.	0.40236	0.36742	.	.	.	0.31008	.	1.03559	.	1.15924	.	1.08588	.	.	.	.	0.92166	0.86136	0.86314	0.86133	0.86777	0.85118	0.94266	0.84519	.	.	0.75812	.
Tax1	.	0.0	0.50473	0.49618	0.48891	.	.	0.49139	0.47371	.	.	.	.	0.53667	.	0.62705	0.55544	.	.	1.20484	1.3219	1.32848	1.26769	1.25513	1.01652	1.01883	0.99016	.	1.0909	1.0306	1.03238	1.03058	1.03702	.	1.1119	.	.	0.9233	.	.
Tax30	0.33549	0.50473	0.0	.	0.08744	0.1046	.	0.23611	0.23752	.	.	.	.	.	.	.	0.49683	.	1.14256	.	1.26329	1.26988	.	1.19652	.	0.96023	.	0.82465	1.03229	.	.	.	.	0.96182	.	.	.	.	0.86876	0.87846
Tax31	0.32694	0.49618	.	0.0	.	0.09605	0.20215	0.22756	.	0.36031	0.47635	0.37642	.	0.46951	0.53919	0.55989	.	.	1.13401	1.13767	1.25474	.	1.20053	.	.	0.95167	0.92299	.	1.02374	.	0.96522	0.96341	0.96986	.	1.04474	.	.	0.85614	0.86021	0.8699
Tax24	0.31966	0.48891	0.08744	.	0.0	0.08877	0.19488	.	.	.	0.46908	.	0.49717	.	.	.	.	0.40489	1.12674	.	.	.	1.19325	1.18069	0.94209	0.9444	0.91572	.	1.01647	.	.	.	.	0.94599	1.03747	0.94	0.954	0.84887	0.85293	0.86263
Tax21	0.31099	.	0.1046	0.09605	0.08877	0.0	0.18621	.	0.21302	0.34437	.	.	0.4885	0.45356	.	0.54395	.	0.39622	1.11807	1.12173	1.2388	1.24538	1.18458	1.17202	.	0.93573	.	.	.	.	0.94928	0.94747	0.95391	.	1.0288	.	0.94533	.	.	.
Tax11	.	.	.	0.20215	0.19488	0.18621	0.0	0.29154	0.29295	.	0.54033	.	0.56843	0.53349	0.60317	0.62387	0.55226	.	1.19799	.	.	.	1.26451	.	1.01334	.	.	0.88008	1.08772	.	1.0292	.	1.03384	.	1.10872	.	.	0.92012	0.92419	.
Tax5	.	0.49139	0.23611	0.22756	.	.	0.29154	0.0	0.22417	0.35552	.	0.37163	0.49965	.	.	.	0.48348	.	.	1.13288	1.24995	.	1.19573	1.18317	.	0.94688	0.9182	.	1.01895	0.95865	0.96043	.	.	.	1.03995	0.94248	.	0.85135	0.85541	.
Tax12	.	0.47371	0.23752	.	.	0.21302	0.29295	0.22417	0.0	.	0.39179	0.34122	.	.	0.51672	.	0.46581	.	.	.	.	.	.	.	0.92689	.	0.90053	0.79363	.	0.94097	.	.	.	0.93079	1.02227	0.92481	0.9388	.	0.83774	0.84744
Tax13	0.43581	.	.	0.36031	.	0.34437	.	0.35552	.	0.0	.	.	0.61332	.	.	.	0.59716	.	1.24289	1.24655	1.36362	1.3702	1.3094	1.29684	.	1.06055	1.03187	.	.	1.07232	1.0741	.	1.07874	.	1.15362	.	1.07015	.	.	0.97878
Tax7	.	.	.	0.47635	0.46908	.	0.54033	.	0.39179	.	0.0	0.5886	0.72936	.	0.7641	0.78481	0.71319	.	.	.	1.47965	1.48624	.	1.41288	1.17427	1.17658	1.14791	1.04101	.	1.18835	.	.	1.19477	1.17818	.	.	1.18619	1.08105	1.08512	1.09482
Tax6	.	.	.	0.37642	.	.	.	0.37163	0.34122	.	0.5886	0.0	.	.	.	0.68488	.	.	1.25899	1.26266	1.37972	1.38631	.	1.31295	.	1.07665	1.04798	0.94108	1.14872	1.08842	1.09021	1.0884	1.09484	1.07825	.	1.07226	.	.	0.98519	0.99489
Tax9	0.40236	.	.	.	0.49717	0.4885	0.56843	0.49965	.	0.61332	0.72936	.	0.0	.	0.30609	.	0.25517	.	1.10347	1.10713	.	.	1.16999	1.15742	.	0.92113	0.89245	.	.	0.9329	0.93468	0.93287	0.93932	0.92272	1.0142	.	.	.	0.82967	0.83936
Tax10	0.36742	0.53667	.	0.46951	.	0.45356	0.53349	.	.	.	.	.	.	0.0	.	0.29185	.	0.24921	.	1.0722	.	1.19584	.	.	.	0.88619	0.85752	0.75062	0.95826	0.89796	0.89974	.	.	0.88779	0.97926	0.8818	0.8958	.	.	.
