40
Tax0	0.0	0.35824	0.33549	0.32694	0.31966	0.31099	0.39092	0.32214	0.30447	.	0.55185	0.45192	0.40236	.	0.43711	0.45781	0.38619	.	1.03193	1.03559	1.15266	1.15924	1.09844	1.08588	0.84728	0.84959	0.82091	0.71402	0.92166	0.86136	0.86314	0.86133	0.86777	.	0.94266	.	0.85919	0.75406	.	0.76782
Tax1	0.35824	0.0	0.50473	0.49618	0.48891	.	0.56016	0.49139	.	0.60506	0.72109	0.62116	0.57161	0.53667	.	0.62705	.	.	.	1.20484	1.3219	1.32848	1.26769	.	1.01652	1.01883	0.99016	.	1.0909	.	1.03238	1.03058	1.03702	1.02042	1.1119	1.01444	1.02844	0.9233	0.92737	0.93707
Tax30	0.33549	0.50473	0.0	.	0.08744	0.1046	0.21071	0.23611	0.23752	0.36887	0.4849	0.38497	0.513	0.47806	0.54774	.	0.49683	0.42072	.	1.14623	.	.	1.20908	1.19652	0.95791	0.96023	0.93155	0.82465	1.03229	.	0.97378	0.97197	0.97841	0.96182	1.0533	0.95583	0.96983	.	0.86876	.
Tax31	0.32694	0.49618	.	0.0	0.07889	0.09605	0.20215	0.22756	0.22897	0.36031	.	0.37642	0.50445	0.46951	0.53919	0.55989	0.48828	0.41217	1.13401	1.13767	1.25474	1.26132	1.20053	.	0.94936	0.95167	.	0.8161	1.02374	0.96344	.	0.96341	0.96986	.	1.04474	0.94728	0.96127	0.85614	.	0.8699
Tax24	0.31966	0.48891	0.08744	0.07889	0.0	0.08877	.	0.22028	.	.	0.46908	.	0.49717	.	0.53192	0.55262	0.48101	0.40489	1.12674	1.1304	1.24747	.	.	1.18069	0.94209	0.9444	0.91572	0.80883	.	.	0.95795	.	0.96259	0.94599	1.03747	0.94	0.954	0.84887	0.85293	.
Tax21	0.31099	.	0.1046	0.09605	0.08877	0.0	0.18621	0.21161	0.21302	0.34437	0.4604	.	0.4885	0.45356	0.52325	0.54395	0.47233	.	1.11807	1.12173	.	1.24538	.	1.17202	.	0.93573	.	0.80016	1.0078	0.9475	0.94928	0.94747	.	0.93732	1.0288	0.93133	0.94533	.	.	0.85396
Tax11	0.39092	0.56016	0.21071	0.20215	.	0.18621	0.0	0.29154	0.29295	0.42429	.	0.4404	0.56843	0.53349	0.60317	0.62387	0.55226	.	1.19799	1.20166	1.31872	.	1.26451	1.25195	.	1.01565	0.98697	.	.	1.02742	1.0292	1.02739	1.03384	1.01724	1.10872	1.01126	.	.	0.92419	.
Tax5	0.32214	0.49139	0.23611	0.22756	0.22028	0.21161	0.29154	0.0	0.22417	.	0.47156	0.37163	.	0.46471	0.5344	0.5551	0.48348	.	.	.	1.24995	.	1.19573	1.18317	.	.	.	0.81131	1.01895	0.95865	0.96043	.	0.96507	.	1.03995	0.94248	0.95648	0.85135	.	0.86511
Tax12	0.30447	.	0.23752	0.22897	.	0.21302	0.29295	0.22417	0.0	0.25661	.	0.34122	0.48198	0.44704	0.51672	0.53742	0.46581	0.3897	1.11154	.	.	1.23885	.	1.1655	0.92689	0.9292	0.90053	0.79363	1.00127	0.94097	0.94275	.	0.94739	0.93079	.	.	0.9388	.	.	.
Tax13	.	0.60506	0.36887	0.36031	.	0.34437	0.42429	.	0.25661	0.0	.	0.47256	0.61332	0.57839	0.64807	0.66877	0.59716	.	.	.	1.36362	1.3702	1.3094	1.29684	1.05824	1.06055	1.03187	0.92498	1.13262	1.07232	.	1.07229	1.07874	1.06214	1.15362	1.05615	.	.	0.96908	.
