40
Tax0	0.0	0.35824	.	0.32694	.	.	0.39092	.	0.30447	0.43581	0.55185	0.45192	.	0.36742	.	.	0.38619	0.31008	.	1.03559	1.15266	1.15924	1.09844	.	0.84728	.	.	0.71402	0.92166	.	0.86314	0.86133	.	0.85118	.	0.84519	0.85919	0.75406	.	0.76782
Tax1	0.35824	0.0	.	.	.	.	.	0.49139	.	.	0.72109	.	.	.	0.60635	0.62705	0.55544	0.47933	1.20117	1.20484	.	1.32848	1.26769	.	1.01652	.	.	0.88326	.	.	.	1.03058	1.03702	.	1.1119	.	.	.	.	.
Tax30	.	.	0.0	0.02345	0.08744	0.1046	.	0.23611	0.23752	.	0.4849	0.38497	0.513	0.47806	.	0.56845	0.49683	.	1.14256	1.14623	.	1.26988	1.20908	.	0.95791	0.96023	.	0.82465	1.03229	.	0.97378	0.97197	0.97841	.	1.0533	0.95583	0.96983	.	.	0.87846
Tax31	0.32694	.	0.02345	0.0	0.07889	0.09605	.	.	.	0.36031	.	0.37642	0.50445	.	.	.	.	0.41217	1.13401	.	.	.	1.20053	.	0.94936	0.95167	.	.	.	0.96344	0.96522	.	.	.	.	.	0.96127	.	.	0.8699
Tax24	.	.	0.08744	0.07889	0.0	0.08877	.	0.22028	0.22169	0.35304	0.46908	0.36915	.	.	.	0.55262	.	.	.	.	1.24747	1.25405	.	1.18069	0.94209	0.9444	.	.	1.01647	0.95617	0.95795	.	0.96259	0.94599	1.03747	0.94	.	.	.	0.86263
Tax21	.	.	0.1046	0.09605	0.08877	0.0	.	.	0.21302	0.34437	.	0.36047	.	0.45356	0.52325	0.54395	0.47233	0.39622	1.11807	.	.	1.24538	1.18458	1.17202	0.93341	0.93573	.	0.80016	1.0078	0.9475	0.94928	0.94747	0.95391	0.93732	.	.	0.94533	.	.	.
Tax11	0.39092	.	.	.	.	.	0.0	0.29154	.	0.42429	0.54033	.	.	.	.	.	.	.	.	1.20166	1.31872	.	1.26451	1.25195	.	.	.	0.88008	1.08772	.	.	.	.	.	1.10872	.	1.02526	.	0.92419	.
Tax5	.	0.49139	0.23611	.	0.22028	.	0.29154	0.0	.	.	.	0.37163	0.49965	.	0.5344	.	.	.	1.12922	.	.	1.25653	.	1.18317	0.94457	0.94688	.	0.81131	1.01895	.	.	.	0.96507	0.94847	1.03995	0.94248	.	0.85135	0.85541	.
Tax12	0.30447	.	0.23752	.	0.22169	0.21302	.	.	0.0	0.25661	0.39179	.	0.48198	0.44704	0.51672	0.53742	0.46581	0.3897	1.11154	1.11521	1.23227	.	1.17806	1.1655	.	.	.	0.79363	.	0.94097	0.94275	0.94094	.	.	.	0.92481	0.9388	0.83367	0.83774	0.84744
Tax13	0.43581	.	.	0.36031	0.35304	0.34437	0.42429	.	0.25661	0.0	.	0.47256	.	.	.	0.66877	.	0.52104	1.24289	.	1.36362	1.3702	1.3094	1.29684	.	.	1.03187	.	1.13262	1.07232	.	1.07229	.	1.06214	.	1.05615	.	.	.	0.97878
Tax7	0.55185	0.72109	0.4849	.	0.46908	.	0.54033	.	0.39179	.	0.0	.	0.72936	0.69442	.	.	0.71319	.	1.35892	.	1.47965	1.48624	.	1.41288	1.17427	.	.	1.04101	1.24865	.	1.19014	.	.	1.17818	.	.	1.18619	.	.	1.09482
Tax6	0.45192	.	0.38497	0.37642	0.36915	0.36047	.	0.37163	.	0.47256	.	0.0	0.62943	0.59449	0.66417	.	.	0.53715	1.25899	.	.	.	1.32551	.	.	1.07665	.	0.94108	1.14872	.	1.09021	.	.	1.07825	.	.	.	.	.	.
Tax9	.	.	0.513	0.50445	.	.	.	0.49965	0.48198	.	0.72936	0.62943	0.0	.	0.30609	0.32679	0.25517	0.28415	.	1.10713	1.2242	1.23078	.	1.15742	.	0.92113	0.89245	.	.	0.9329	0.93468	.	.	0.92272	.	.	.	0.8256	0.82967	.
