40
Tax0	0.0	0.35824	0.33549	0.32694	0.31966	.	0.39092	.	0.30447	0.43581	.	.	.	0.36742	0.43711	0.45781	.	.	1.03193	.	1.15266	1.15924	1.09844	.	.	.	0.82091	.	0.92166	0.86136	0.86314	.	0.86777	0.85118	0.94266	0.84519	0.85919	.	.	0.76782
Tax1	0.35824	0.0	0.50473	0.49618	0.48891	.	0.56016	0.49139	0.47371	0.60506	0.72109	0.62116	.	.	0.60635	.	0.55544	0.47933	1.20117	.	.	1.32848	.	.	1.01652	.	0.99016	0.88326	.	.	1.03238	1.03058	1.03702	.	.	.	1.02844	0.9233	0.92737	.
Tax30	0.33549	0.50473	0.0	0.02345	.	0.1046	0.21071	.	0.23752	0.36887	.	0.38497	0.513	.	0.54774	.	0.49683	0.42072	1.14256	1.14623	.	1.26988	1.20908	.	0.95791	.	.	.	1.03229	0.97199	.	.	0.97841	.	1.0533	.	0.96983	0.86469	0.86876	.
Tax31	0.32694	0.49618	0.02345	0.0	0.07889	0.09605	.	.	0.22897	.	0.47635	.	.	.	0.53919	.	.	0.41217	1.13401	1.13767	.	1.26132	1.20053	1.18796	.	0.95167	0.92299	0.8161	.	0.96344	0.96522	.	0.96986	.	1.04474	.	.	0.85614	.	0.8699
Tax24	0.31966	0.48891	.	0.07889	0.0	.	.	.	0.22169	0.35304	0.46908	0.36915	.	0.46224	0.53192	0.55262	0.48101	.	1.12674	1.1304	1.24747	.	.	1.18069	.	.	.	0.80883	.	0.95617	.	0.95614	0.96259	.	1.03747	.	.	0.84887	0.85293	.
Tax21	.	.	0.1046	0.09605	.	0.0	.	.	.	0.34437	.	.	0.4885	.	.	0.54395	0.47233	.	.	1.12173	1.2388	.	.	1.17202	.	0.93573	.	0.80016	.	.	0.94928	.	0.95391	.	.	0.93133	.	0.8402	.	.
Tax11	0.39092	0.56016	0.21071	.	.	.	0.0	.	.	0.42429	0.54033	0.4404	0.56843	.	0.60317	0.62387	.	0.47615	1.19799	1.20166	1.31872	.	.	.	.	1.01565	0.98697	0.88008	.	1.02742	1.0292	1.02739	.	1.01724	1.10872	.	.	0.92012	0.92419	.
Tax5	.	0.49139	.	.	.	.	.	0.0	0.22417	.	.	0.37163	0.49965	0.46471	.	0.5551	.	0.40737	.	.	.	1.25653	.	.	.	.	0.9182	.	.	.	0.96043	.	.	.	.	.	0.95648	0.85135	0.85541	.
Tax12	0.30447	0.47371	0.23752	0.22897	0.22169	.	.	0.22417	0.0	.	.	.	0.48198	.	.	0.53742	0.46581	0.3897	.	.	.	.	1.17806	1.1655	.	0.9292	.	.	.	0.94097	.	.	.	0.93079	.	.	0.9388	0.83367	.	0.84744
Tax13	0.43581	0.60506	0.36887	.	0.35304	0.34437	0.42429	.	.	0.0	0.52314	.	.	0.57839	.	.	0.59716	.	1.24289	.	.	1.3702	1.3094	.	1.05824	1.06055	1.03187	.	.	1.07232	1.0741	1.07229	.	.	.	.	1.07015	.	0.96908	.
Tax7	.	0.72109	.	0.47635	0.46908	.	0.54033	.	.	0.52314	0.0	.	.	0.69442	.	0.78481	0.71319	.	1.35892	1.36259	.	.	.	.	.	.	1.14791	.	.	.	1.19014	.	1.19477	1.17818	1.26965	.	1.18619	.	1.08512	.
Tax6	.	0.62116	0.38497	.	0.36915	.	0.4404	0.37163	.	.	.	0.0	.	0.59449	0.66417	.	.	0.53715	.	1.26266	.	.	.	.	.	1.07665	.	.	1.14872	.	1.09021	1.0884	.	.	1.16973	.	1.08626	0.98112	.	.
Tax9	.	.	0.513	.	.	0.4885	0.56843	0.49965	0.48198	.	.	.	0.0	0.16814	.	0.32679	.	.	1.10347	1.10713	1.2242	1.23078	.	.	0.91882	.	.	0.78556	0.9932	0.9329	.	0.93287	.	.	1.0142	0.91673	.	0.8256	0.82967	.
Tax10	0.36742	.	.	.	0.46224	.	.	0.46471	.	0.57839	0.69442	0.59449	0.16814	0.0	.	.	0.22024	.	1.06853	.	.	1.19584	1.13505	1.12249	.	.	.	.	0.95826	0.89796	.	0.89794	.	.	0.97926	.	.	.	.	.
Tax16	0.43711	0.60635	0.54774	0.53919	0.53192	.	0.60317	.	.	.	.	0.66417	.	.	0.0	.	0.24379	0.31889	.	.	.	.	.	.	0.95356	.	.	0.82031	1.02795	.	0.96943	0.96762	0.97406	.	.	0.95148	.	.	0.86441	.
Tax17	0.45781	.	.	.	0.55262	0.54395	0.62387	0.5551	0.53742	.	0.78481	.	0.32679	.	.	0.0	.	0.33959	1.15892	.	1.27965	1.28623	1.22543	.	.	0.97658	.	.	1.04865	.	.	0.98832	0.99477	0.97817	.	.	0.98618	.	0.88511	0.89481
Tax8	.	0.55544	0.49683	.	0.48101	0.47233	.	.	0.46581	0.59716	0.71319	.	.	0.22024	0.24379	.	0.0	0.26798	.	1.09097	.	1.21462	.	.	.	.	0.87629	0.76939	0.97703	0.91673	0.91851	.	0.92315	.	.	0.90057	.	0.80943	.	.
Tax2	.	0.47933	0.42072	0.41217	.	.	0.47615	0.40737	0.3897	.	.	0.53715	.	.	0.31889	0.33959	0.26798	0.0	.	.	1.13192	1.1385	1.07771	.	0.82654	0.82885	0.80017	.	0.90092	.	.	0.84059	.	.	0.92192	0.82445	.	0.73332	.	.
Tax19	1.03193	1.20117	1.14256	1.13401	1.12674	.	1.19799	.	.	1.24289	1.35892	.	1.10347	1.06853	.	1.15892	.	.	0.0	.	.	0.28865	0.22786	0.2153	.	0.79042	0.76174	.	0.86249	.	.	0.80216	.	.	.	0.977	0.991	.	.	1.08529
Tax20	.	.	1.14623	1.13767	1.1304	1.12173	1.20166	.	.	.	1.36259	1.26266	1.10713	.	.	.	1.09097	.	.	0.0	.	0.29232	.	.	0.79177	0.79408	.	.	.	0.80585	0.80763	0.80582	.	0.98665	1.07813	.	0.99466	1.07519	.	1.08895
Tax34	1.15266	.	.	.	1.24747	1.2388	1.31872	.	.	.	.	.	1.2242	.	.	1.27965	.	1.13192	.	.	0.0	0.01775	.	0.3033	.	0.91115	0.88247	.	.	0.92292	.	.	.	.	.	.	.	.	.	.
Tax35	1.15924	1.32848	1.26988	1.26132	.	.	.	1.25653	.	1.3702	.	.	1.23078	1.19584	.	1.28623	1.21462	1.1385	0.28865	0.29232	0.01775	0.0	0.32198	.	0.91542	.	0.88905	0.78216	0.9898	0.9295	0.93128	0.92947	.	1.1103	.	.	1.11831	.	1.2029	.
Tax15	1.09844	.	1.20908	1.20053	.	.	.	.	1.17806	1.3094	.	.	.	1.13505	.	1.22543	.	1.07771	0.22786	.	.	0.32198	0.0	0.24908	0.85462	.	.	0.72136	.	.	.	.	.	.	1.14098	.	.	.	1.14211	.
Tax14	.	.	.	1.18796	1.18069	1.17202	.	.	1.1655	.	.	.	.	1.12249	.	.	.	.	0.2153	.	0.3033	.	0.24908	0.0	.	0.84437	.	0.7088	0.91644	0.85614	0.85792	.	.	1.03694	.	.	1.04495	.	1.12954	.
Tax32	.	1.01652	0.95791	.	.	.	.	.	.	1.05824	.	.	0.91882	.	0.95356	.	.	0.82654	.	0.79177	.	0.91542	0.85462	.	0.0	0.02448	.	0.419	0.62664	.	0.56812	0.56631	0.81493	.	0.88982	0.79235	.	.	.	0.90064
Tax33	.	.	.	0.95167	.	0.93573	1.01565	.	0.9292	1.06055	.	1.07665	.	.	.	0.97658	.	0.82885	0.79042	0.79408	0.91115	.	.	0.84437	0.02448	0.0	.	.	0.62895	0.56865	.	0.56863	.	0.80065	0.89213	0.79466	0.80866	.	.	0.90295
Tax3	0.82091	0.99016	.	0.92299	.	.	0.98697	0.9182	.	1.03187	1.14791	.	.	.	.	.	0.87629	0.80017	0.76174	.	0.88247	0.88905	.	.	.	.	0.0	0.32223	0.57878	0.51848	0.52026	0.51846	.	.	0.86345	0.76598	0.77998	.	0.86457	.
Tax4	.	0.88326	.	0.8161	0.80883	0.80016	0.88008	.	.	.	.	.	0.78556	.	0.82031	.	0.76939	.	.	.	.	0.78216	0.72136	0.7088	0.419	.	0.32223	0.0	0.47189	.	.	0.41156	.	0.66508	0.75656	0.65909	.	0.75361	0.75768	0.76738
Tax25	0.92166	.	1.03229	.	.	.	.	.	.	.	.	1.14872	0.9932	0.95826	1.02795	1.04865	0.97703	0.90092	0.86249	.	.	0.9898	.	0.91644	0.62664	0.62895	0.57878	0.47189	0.0	.	0.51449	0.51268	.	0.87272	.	0.86673	.	.	0.96532	.
Tax26	0.86136	.	0.97199	0.96344	0.95617	.	1.02742	.	0.94097	1.07232	.	.	0.9329	0.89796	.	.	0.91673	.	.	0.80585	0.92292	0.9295	.	0.85614	.	0.56865	0.51848	.	.	0.0	.	0.45238	0.82902	.	.	.	0.82043	0.90096	.	.
Tax38	0.86314	1.03238	.	0.96522	.	0.94928	1.0292	0.96043	.	1.0741	1.19014	1.09021	.	.	0.96943	.	0.91851	.	.	0.80763	.	0.93128	.	0.85792	0.56812	.	0.52026	.	0.51449	.	0.0	0.00375	0.8308	.	.	0.80821	.	0.90274	.	0.9165
Tax39	.	1.03058	.	.	0.95614	.	1.02739	.	.	1.07229	.	1.0884	0.93287	0.89794	0.96762	0.98832	.	0.84059	0.80216	0.80582	.	0.92947	.	.	0.56631	0.56863	0.51846	0.41156	0.51268	0.45238	0.00375	0.0	.	.	.	0.8064	0.8204	.	0.90499	.
Tax22	0.86777	1.03702	0.97841	0.96986	0.96259	0.95391	.	.	.	.	1.19477	.	.	.	0.97406	0.99477	0.92315	.	.	.	.	.	.	.	0.81493	.	.	.	.	0.82902	0.8308	.	0.0	0.12596	0.27717	0.1797	.	0.90737	0.91144	0.92114
Tax23	0.85118	.	.	.	.	.	1.01724	.	0.93079	.	1.17818	.	.	.	.	0.97817	.	.	.	0.98665	.	1.1103	.	1.03694	.	0.80065	.	0.66508	0.87272	.	.	.	0.12596	0.0	0.26057	0.1631	.	.	.	.
Tax27	0.94266	.	1.0533	1.04474	1.03747	.	1.10872	.	.	.	1.26965	1.16973	1.0142	0.97926	.	.	.	0.92192	.	1.07813	.	.	1.14098	.	0.88982	0.89213	0.86345	0.75656	.	.	.	.	0.27717	0.26057	0.0	.	0.21278	0.98226	0.98632	0.99602
Tax28	0.84519	.	.	.	.	0.93133	.	.	.	.	.	.	0.91673	.	0.95148	.	0.90057	0.82445	0.977	.	.	.	.	.	0.79235	0.79466	0.76598	0.65909	0.86673	.	0.80821	0.8064	0.1797	0.1631	.	0.0	0.11532	0.88479	.	0.89855
Tax18	0.85919	1.02844	0.96983	.	.	.	.	0.95648	0.9388	1.07015	1.18619	1.08626	.	.	.	0.98618	.	.	0.991	0.99466	.	1.11831	.	1.04495	.	0.80866	0.77998	.	.	0.82043	.	0.8204	.	.	0.21278	0.11532	0.0	0.89879	.	0.91255
Tax36	.	0.9233	0.86469	0.85614	0.84887	0.8402	0.92012	0.85135	0.83367	.	.	0.98112	0.8256	.	.	.	0.80943	0.73332	.	1.07519	.	.	.	.	.	.	.	0.75361	.	0.90096	0.90274	.	0.90737	.	0.98226	0.88479	0.89879	0.0	0.01069	.
Tax37	.	0.92737	0.86876	.	0.85293	.	0.92419	0.85541	.	0.96908	1.08512	.	0.82967	.	0.86441	0.88511	.	.	.	.	.	1.2029	1.14211	1.12954	.	.	0.86457	0.75768	0.96532	.	.	0.90499	0.91144	.	0.98632	.	.	0.01069	0.0	.
Tax29	0.76782	.	.	0.8699	.	.	.	.	0.84744	.	.	.	.	.	.	0.89481	.	.	1.08529	1.08895	.	.	.	.	0.90064	0.90295	.	0.76738	.	.	0.9165	.	0.92114	.	0.99602	0.89855	0.91255	.	.	0.0
