40
Tax0	0.0	0.35824	0.33549	0.32694	.	0.31099	0.39092	0.32214	0.30447	0.43581	.	0.45192	.	.	.	0.45781	.	0.31008	1.03193	1.03559	.	1.15924	1.09844	.	.	.	0.82091	0.71402	.	.	0.86314	.	0.86777	.	0.94266	0.84519	0.85919	0.75406	0.75812	.
Tax1	0.35824	0.0	.	0.49618	0.48891	0.48024	.	.	.	0.60506	.	0.62116	.	0.53667	0.60635	0.62705	0.55544	0.47933	.	1.20484	1.3219	1.32848	.	1.25513	.	.	0.99016	.	1.0909	1.0306	.	.	1.03702	1.02042	1.1119	.	.	.	.	.
Tax30	0.33549	.	0.0	.	0.08744	.	0.21071	0.23611	0.23752	0.36887	.	0.38497	0.513	.	0.54774	.	.	0.42072	.	1.14623	1.26329	1.26988	1.20908	1.19652	0.95791	0.96023	0.93155	.	.	0.97199	0.97378	0.97197	0.97841	0.96182	.	0.95583	.	0.86469	0.86876	.
Tax31	0.32694	0.49618	.	0.0	0.07889	0.09605	.	.	0.22897	.	0.47635	.	.	.	0.53919	.	0.48828	.	1.13401	.	1.25474	1.26132	1.20053	1.18796	.	0.95167	0.92299	.	.	0.96344	.	0.96341	0.96986	.	1.04474	0.94728	0.96127	.	.	0.8699
Tax24	.	0.48891	0.08744	0.07889	0.0	0.08877	.	0.22028	0.22169	0.35304	0.46908	0.36915	0.49717	0.46224	0.53192	0.55262	.	.	1.12674	.	.	.	1.19325	1.18069	0.94209	.	.	0.80883	.	.	.	0.95614	.	0.94599	1.03747	0.94	0.954	0.84887	0.85293	0.86263
Tax21	0.31099	0.48024	.	0.09605	0.08877	0.0	0.18621	0.21161	0.21302	.	.	.	0.4885	.	0.52325	0.54395	0.47233	0.39622	1.11807	1.12173	.	.	1.18458	1.17202	0.93341	0.93573	0.90705	0.80016	1.0078	0.9475	0.94928	0.94747	0.95391	.	.	.	.	.	.	0.85396
Tax11	0.39092	.	0.21071	.	.	0.18621	0.0	0.29154	0.29295	.	.	.	.	0.53349	0.60317	.	0.55226	0.47615	1.19799	1.20166	.	.	1.26451	1.25195	1.01334	1.01565	.	0.88008	.	.	1.0292	1.02739	1.03384	.	1.10872	.	1.02526	.	0.92419	0.93389
Tax5	0.32214	.	0.23611	.	0.22028	0.21161	0.29154	0.0	0.22417	0.35552	0.47156	0.37163	0.49965	0.46471	0.5344	0.5551	.	0.40737	.	.	1.24995	1.25653	1.19573	1.18317	0.94457	0.94688	0.9182	0.81131	1.01895	0.95865	0.96043	.	.	.	1.03995	0.94248	0.95648	.	.	0.86511
Tax12	0.30447	.	0.23752	0.22897	0.22169	0.21302	0.29295	0.22417	0.0	0.25661	0.39179	.	.	0.44704	0.51672	0.53742	.	0.3897	1.11154	1.11521	1.23227	1.23885	1.17806	1.1655	0.92689	0.9292	.	0.79363	1.00127	0.94097	.	0.94094	0.94739	.	1.02227	0.92481	0.9388	0.83367	0.83774	0.84744
Tax13	0.43581	0.60506	0.36887	.	0.35304	.	.	0.35552	0.25661	0.0	.	0.47256	0.61332	0.57839	.	.	0.59716	0.52104	1.24289	.	.	1.3702	1.3094	.	.	1.06055	1.03187	.	.	1.07232	.	1.07229	.	1.06214	.	1.05615	.	0.96502	0.96908	0.97878
Tax7	.	.	.	0.47635	0.46908	.	.	0.47156	0.39179	.	0.0	0.5886	0.72936	0.69442	0.7641	.	0.71319	0.63708	1.35892	1.36259	.	.	1.42544	.	.	.	1.14791	.	1.24865	1.18835	1.19014	1.18833	.	.	.	1.17219	1.18619	.	1.08512	1.09482
Tax6	0.45192	0.62116	0.38497	.	0.36915	.	.	0.37163	.	0.47256	0.5886	0.0	0.62943	0.59449	0.66417	.	0.61326	0.53715	.	1.26266	1.37972	.	.	1.31295	.	.	.	0.94108	1.14872	1.08842	1.09021	1.0884	1.09484	1.07825	.	1.07226	.	0.98112	0.98519	.
Tax9	.	.	0.513	.	0.49717	0.4885	.	0.49965	.	0.61332	0.72936	0.62943	0.0	.	0.30609	0.32679	0.25517	0.28415	1.10347	1.10713	1.2242	1.23078	1.16999	1.15742	0.91882	0.92113	0.89245	.	.	0.9329	.	.	.	.	.	0.91673	0.93073	0.8256	0.82967	0.83936
Tax10	.	0.53667	.	.	0.46224	.	0.53349	0.46471	0.44704	0.57839	0.69442	0.59449	.	0.0	0.27115	.	0.22024	0.24921	1.06853	1.0722	.	1.19584	1.13505	1.12249	0.88388	.	.	0.75062	0.95826	0.89796	.	.	0.90438	0.88779	0.97926	.	0.8958	0.79066	0.79473	0.80443
Tax16	.	0.60635	0.54774	0.53919	0.53192	0.52325	0.60317	0.5344	0.51672	.	0.7641	0.66417	0.30609	0.27115	0.0	.	0.24379	.	1.13821	1.14188	1.25895	1.26553	1.20473	.	0.95356	.	.	0.82031	.	0.96765	0.96943	0.96762	0.97406	0.95747	1.04895	.	0.96548	.	0.86441	.
Tax17	0.45781	0.62705	.	.	0.55262	0.54395	.	0.5551	0.53742	.	.	.	0.32679	.	.	0.0	0.26449	.	1.15892	.	.	1.28623	1.22543	1.21287	0.97427	0.97658	.	0.84101	.	0.98835	0.99013	0.98832	.	0.97817	1.06965	0.97218	0.98618	.	0.88511	0.89481
Tax8	.	0.55544	.	0.48828	.	0.47233	0.55226	.	.	0.59716	0.71319	0.61326	0.25517	0.22024	0.24379	0.26449	0.0	0.26798	1.0873	1.09097	1.20803	1.21462	1.15382	.	0.90265	.	0.87629	0.76939	0.97703	0.91673	.	.	0.92315	0.90655	.	.	.	0.80943	0.8135	.
Tax2	0.31008	0.47933	0.42072	.	.	0.39622	0.47615	0.40737	0.3897	0.52104	0.63708	0.53715	0.28415	0.24921	.	.	0.26798	0.0	1.01119	1.01485	1.13192	.	.	.	0.82654	0.82885	0.80017	0.69328	.	.	.	0.84059	0.84704	.	0.92192	0.82445	.	.	0.73739	0.74708
Tax19	1.03193	.	.	1.13401	1.12674	1.11807	1.19799	.	1.11154	1.24289	1.35892	.	1.10347	1.06853	1.13821	1.15892	1.0873	1.01119	0.0	0.10595	.	0.28865	0.22786	0.2153	0.7881	0.79042	0.76174	0.65485	0.86249	0.80219	0.80397	0.80216	.	.	.	.	.	.	.	.
Tax20	1.03559	1.20484	1.14623	.	.	1.12173	1.20166	.	1.11521	.	1.36259	1.26266	1.10713	1.0722	1.14188	.	1.09097	1.01485	0.10595	0.0	0.28574	0.29232	0.23152	0.21896	0.79177	.	0.7654	0.65851	0.86615	0.80585	.	0.80582	.	0.98665	1.07813	0.98066	0.99466	1.07519	1.07925	1.08895
