40
Tax0	0.0	0.35824	0.33549	0.32694	.	0.31099	.	.	.	0.43581	0.55185	0.45192	.	0.36742	0.43711	.	.	0.31008	1.03193	1.03559	.	.	.	.	.	.	0.82091	.	.	0.86136	.	.	0.86777	.	.	.	.	0.75406	.	0.76782
Tax1	0.35824	0.0	.	.	0.48891	.	.	.	0.47371	0.60506	.	.	.	.	0.60635	0.62705	.	.	1.20117	.	.	1.32848	1.26769	.	.	.	0.99016	.	1.0909	1.0306	.	1.03058	.	.	1.1119	.	.	.	0.92737	0.93707
Tax30	0.33549	.	0.0	0.02345	.	0.1046	.	.	0.23752	0.36887	.	.	.	0.47806	.	.	.	0.42072	.	.	.	.	.	.	0.95791	.	.	0.82465	.	.	.	0.97197	0.97841	.	1.0533	0.95583	0.96983	0.86469	.	0.87846
Tax31	0.32694	.	0.02345	0.0	0.07889	.	.	.	.	.	0.47635	.	.	.	.	.	.	.	1.13401	1.13767	.	.	.	.	.	0.95167	0.92299	.	1.02374	0.96344	.	0.96341	.	.	1.04474	0.94728	.	0.85614	.	.
Tax24	.	0.48891	.	0.07889	0.0	0.08877	0.19488	.	0.22169	.	0.46908	.	.	.	0.53192	.	0.48101	0.40489	1.12674	1.1304	1.24747	1.25405	1.19325	.	.	.	.	.	.	.	.	0.95614	0.96259	0.94599	1.03747	.	0.954	0.84887	.	0.86263
Tax21	0.31099	.	0.1046	.	0.08877	0.0	0.18621	.	.	.	.	0.36047	0.4885	.	.	0.54395	.	0.39622	1.11807	1.12173	1.2388	.	.	.	0.93341	.	.	.	1.0078	0.9475	.	0.94747	.	0.93732	.	0.93133	.	0.8402	0.84426	.
Tax11	.	.	.	.	0.19488	0.18621	0.0	0.29154	.	.	0.54033	0.4404	.	.	0.60317	.	.	0.47615	1.19799	.	.	1.3253	1.26451	1.25195	1.01334	.	0.98697	0.88008	1.08772	1.02742	.	.	.	.	.	1.01126	1.02526	0.92012	.	.
Tax5	.	.	.	.	.	.	0.29154	0.0	0.22417	0.35552	0.47156	.	0.49965	.	0.5344	.	0.48348	.	1.12922	1.13288	1.24995	1.25653	.	1.18317	0.94457	0.94688	.	0.81131	1.01895	.	.	0.95862	0.96507	0.94847	.	.	.	0.85135	0.85541	.
Tax12	.	0.47371	0.23752	.	0.22169	.	.	0.22417	0.0	.	0.39179	0.34122	.	0.44704	0.51672	.	.	.	1.11154	1.11521	1.23227	.	.	.	.	0.9292	0.90053	0.79363	.	.	.	.	.	0.93079	.	.	.	0.83367	.	0.84744
Tax13	0.43581	0.60506	0.36887	.	.	.	.	0.35552	.	0.0	0.52314	0.47256	.	.	.	.	.	.	1.24289	.	1.36362	.	.	.	1.05824	.	1.03187	.	1.13262	.	.	1.07229	.	.	1.15362	1.05615	.	.	.	0.97878
Tax7	0.55185	.	.	0.47635	0.46908	.	0.54033	0.47156	0.39179	0.52314	0.0	.	0.72936	0.69442	.	.	0.71319	.	.	.	.	1.48624	1.42544	1.41288	1.17427	1.17658	.	.	1.24865	.	1.19014	.	.	.	1.26965	.	.	1.08105	.	1.09482
Tax6	0.45192	.	.	.	.	0.36047	0.4404	.	0.34122	0.47256	.	0.0	.	0.59449	0.66417	.	0.61326	.	1.25899	1.26266	1.37972	.	.	.	.	.	1.04798	0.94108	.	1.08842	.	1.0884	1.09484	1.07825	.	.	1.08626	.	0.98519	.
Tax9	.	.	.	.	.	0.4885	.	0.49965	.	.	0.72936	.	0.0	.	.	0.32679	0.25517	.	1.10347	.	1.2242	.	.	1.15742	.	.	.	0.78556	.	0.9329	.	0.93287	0.93932	.	.	0.91673	0.93073	.	0.82967	0.83936
Tax10	0.36742	.	0.47806	.	.	.	.	.	0.44704	.	0.69442	0.59449	.	0.0	.	.	.	.	1.06853	.	.	1.19584	.	.	0.88388	.	0.85752	0.75062	.	0.89796	0.89974	.	0.90438	0.88779	0.97926	.	.	.	0.79473	0.80443
Tax16	0.43711	0.60635	.	.	0.53192	.	0.60317	0.5344	0.51672	.	.	0.66417	.	.	0.0	0.22643	.	.	1.13821	1.14188	.	1.26553	.	.	.	.	0.9272	0.82031	.	.	0.96943	.	0.97406	.	.	.	0.96548	.	.	0.87411
Tax17	.	0.62705	.	.	.	0.54395	.	.	.	.	.	.	0.32679	.	0.22643	0.0	.	0.33959	.	1.16258	1.27965	.	.	1.21287	.	.	.	.	1.04865	.	.	0.98832	0.99477	.	.	0.97218	.	0.88105	.	.
