55
Celtis	0.0	.	.	.	.	.	.	0.0836	.	0.0692	.	0.097	0.0832	.	.	0.1141	.	.	.	.	0.1445	.	.	.	0.2148	.	0.2174	.	0.204	0.2228	0.1947	0.1833	.	0.1963	0.1735	.	0.1741	0.176	.	0.1914	0.1733	.	.	.	.	0.1864	.	.	.	0.2057	.	0.2492	0.2499	0.3055	0.3263
NothofBal	.	0.0	.	.	0.0801	.	0.0909	.	.	0.0746	.	.	.	.	.	.	.	.	.	0.1068	.	0.1538	0.138	.	0.2201	0.2189	.	0.2285	.	.	.	0.1887	.	0.2017	0.1788	.	.	0.1813	.	.	.	0.2243	0.2363	0.1895	.	.	.	0.1943	0.1771	0.2111	.	0.2546	.	.	0.3317
Heuchera	.	.	0.0	.	.	.	0.0739	.	0.0531	0.0575	.	.	.	0.0692	.	.	0.1079	.	.	.	0.1328	.	.	.	0.2031	0.2018	.	.	0.1923	.	.	.	0.1762	0.1846	.	.	.	.	.	0.1797	.	.	.	.	0.1716	.	0.175	0.1772	.	0.194	0.1916	.	.	.	0.3146
Floerkea	.	.	.	0.0	.	.	0.0915	0.0895	0.0707	.	.	.	0.0891	.	0.0991	0.12	0.1255	.	0.1085	0.1074	.	0.1543	0.1385	.	.	0.2194	.	0.229	0.2099	0.2287	0.2006	0.1892	0.1938	0.2022	.	.	.	0.1818	.	.	.	.	0.2368	.	.	0.1923	.	.	0.1776	.	0.2092	.	.	.	.
Dipsacus	.	0.0801	.	.	0.0	0.0506	0.0668	0.0649	0.0565	.	0.0804	0.0886	.	0.0726	0.0849	.	.	0.1307	.	0.0931	0.1362	.	.	.	.	0.2052	.	.	.	0.2144	.	.	.	.	.	.	.	0.1676	0.1709	0.1831	0.165	.	0.2226	.	.	.	.	.	0.1634	0.1974	.	0.2408	.	0.2971	.
Cornuscan	.	.	.	.	0.0506	0.0	0.0677	.	.	.	.	.	.	.	.	0.1066	.	.	.	0.094	.	0.1409	.	0.1448	0.2073	.	.	.	.	0.2153	.	0.1758	0.1804	.	.	.	.	.	.	.	.	.	.	0.1766	.	0.1789	0.1792	0.1814	.	0.1982	.	0.2417	.	0.2979	.
Gentiana	.	0.0909	0.0739	0.0915	0.0668	0.0677	0.0	.	.	0.0717	0.0912	.	.	.	0.0957	.	.	0.1415	0.1051	0.1039	0.147	.	.	.	0.2173	0.216	0.2199	0.2256	.	0.2253	0.1972	.	0.1904	0.1988	.	.	0.1766	.	.	.	.	.	0.2334	.	.	0.1889	0.1892	0.1914	.	0.2082	.	0.2517	.	.	.
Nicotiana	0.0836	.	.	0.0895	0.0649	.	.	0.0	.	.	0.0893	.	.	0.0814	.	0.1147	.	.	0.1032	.	0.1451	0.1489	0.1331	.	.	0.214	.	.	.	.	0.1953	.	.	0.1968	.	0.1882	0.1747	0.1765	.	.	.	.	0.2315	.	.	.	.	.	.	.	.	.	0.2504	0.306	.
Platanus	.	.	0.0531	0.0707	0.0565	.	.	.	0.0	.	.	.	0.0619	.	.	0.0929	0.0984	0.1178	.	.	.	0.1271	.	.	.	.	0.1961	.	.	0.2015	.	0.162	0.1667	.	.	.	0.1529	0.1547	0.158	0.1702	0.152	.	.	0.1628	0.1621	.	.	.	.	0.1844	.	.	.	0.2842	.
Gunnera	0.0692	0.0746	0.0575	.	.	.	0.0717	.	.	0.0	0.0718	.	.	0.064	0.0763	.	.	0.1221	.	0.0845	0.1276	.	.	0.1354	0.1978	0.1966	.	0.2062	.	.	.	.	0.171	.	.	.	.	0.159	0.1623	.	0.1564	.	.	.	.	.	.	0.172	.	0.1888	.	0.2323	.	0.2885	0.3094
Austrobai	.	.	.	.	0.0804	.	0.0912	0.0893	.	0.0718	0.0	.	0.0529	.	0.0661	0.1049	.	0.1299	.	0.0923	.	.	.	.	.	.	.	.	0.1948	0.2136	0.1855	.	.	.	.	.	.	0.1668	.	.	0.1641	.	.	.	0.1741	.	.	0.1797	0.1625	.	0.1941	.	0.2407	0.2962	.
Victoria	0.097	.	.	.	0.0886	.	.	.	.	.	.	0.0	.	.	0.0744	.	0.1187	.	.	0.1005	.	0.1475	0.1317	.	.	.	0.2165	.	0.2031	0.2218	0.1938	0.1823	.	0.1953	0.1725	0.1868	.	0.175	.	.	0.1723	.	.	0.1831	0.1824	0.1855	.	.	0.1708	0.2048	.	.	.	.	0.3254
Tasmannia	0.0832	.	.	0.0891	.	.	.	.	0.0619	.	0.0529	.	0.0	0.0422	.	.	.	.	0.0879	.	0.1298	.	.	0.1376	0.2	.	.	0.2084	.	0.208	.	.	.	0.1816	.	0.173	.	.	.	.	.	.	.	.	0.1686	.	0.172	0.1742	.	0.191	.	.	.	.	0.3116
Hedycarya	.	.	0.0692	.	0.0726	.	.	0.0814	.	0.064	.	.	0.0422	0.0	.	.	0.1026	0.122	.	.	0.1275	0.1314	0.1156	.	.	.	0.2004	0.2061	.	0.2058	.	.	.	0.1793	.	.	0.1571	0.1589	.	0.1744	0.1563	0.2019	0.2139	0.1671	0.1663	.	.	.	.	0.1887	0.1863	.	.	.	0.3093
