55
Celtis	0.0	.	0.0647	0.0839	0.0747	.	.	0.0836	0.0649	.	0.0887	0.097	0.0832	.	0.0932	0.1141	.	.	0.1027	0.1015	0.1445	0.1484	0.1326	.	0.2148	0.2135	.	.	0.204	0.2228	0.1947	.	.	.	0.1735	.	0.1741	.	.	0.1914	0.1733	.	0.2309	.	.	.	.	.	.	.	.	.	.	0.3055	.
NothofBal	.	0.0	.	0.0893	0.0801	0.0809	0.0909	0.089	0.0702	.	0.0941	0.1023	0.0886	0.0863	0.0986	.	.	0.1444	.	.	0.1499	0.1538	.	.	.	0.2189	.	.	0.2094	.	0.2001	.	0.1933	.	0.1788	0.1931	.	0.1813	0.1846	.	0.1787	0.2243	0.2363	0.1895	.	0.1918	.	0.1943	.	0.2111	0.2087	0.2546	0.2553	.	.
Heuchera	0.0647	.	0.0	.	0.063	0.0639	.	0.0719	.	0.0575	0.077	.	0.0715	.	0.0815	0.1024	.	.	0.0909	0.0898	.	.	.	.	.	.	.	0.2114	0.1923	.	0.183	0.1716	0.1762	0.1846	.	0.176	.	.	0.1675	.	0.1616	0.2072	.	0.1724	0.1716	0.1747	0.175	0.1772	.	0.194	.	0.2375	.	0.2937	0.3146
Floerkea	0.0839	0.0893	.	0.0	0.0806	0.0815	0.0915	0.0895	0.0707	.	0.0946	0.1029	0.0891	.	0.0991	.	.	.	0.1085	.	0.1504	0.1543	0.1385	.	0.2207	.	0.2233	.	0.2099	0.2287	.	0.1892	.	0.2022	0.1793	0.1936	0.18	.	0.1851	0.1973	0.1792	0.2248	0.2368	0.19	0.1892	.	0.1926	.	.	0.2116	.	0.2551	0.2558	0.3113	0.3322
Dipsacus	0.0747	0.0801	0.063	0.0806	0.0	.	0.0668	0.0649	0.0565	.	.	.	0.0748	.	.	.	.	0.1307	0.0943	0.0931	0.1362	.	0.1243	.	.	0.2052	0.2091	.	0.1957	.	.	.	.	0.1879	0.1651	0.1794	0.1658	.	0.1709	.	.	.	0.2226	0.1757	.	0.1781	.	.	.	0.1974	.	.	0.2415	.	0.318
Cornuscan	.	0.0809	0.0639	0.0815	.	0.0	.	0.0657	.	.	.	.	.	0.0734	0.0857	0.1066	.	0.1316	0.0952	.	.	0.1409	.	0.1448	0.2073	0.206	0.2099	.	0.1965	.	0.1872	0.1758	0.1804	.	.	.	0.1666	.	0.1717	0.1839	.	0.2114	0.2234	0.1766	.	0.1789	0.1792	0.1814	0.1642	.	.	.	0.2424	0.2979	0.3188
Gentiana	.	0.0909	.	0.0915	0.0668	.	0.0	.	0.0673	.	0.0912	.	0.0857	0.0834	0.0957	0.1166	.	.	.	.	0.147	0.1509	0.1351	0.1548	.	0.216	.	0.2256	.	.	0.1972	0.1858	.	0.1988	.	0.1902	0.1766	0.1784	0.1817	0.1939	0.1758	0.2214	.	0.1866	.	0.1889	0.1892	0.1914	.	.	0.2058	.	.	.	0.3288
Nicotiana	0.0836	0.089	0.0719	0.0895	0.0649	0.0657	.	0.0	.	.	0.0893	0.0975	.	0.0814	0.0937	.	0.1202	0.1396	0.1032	0.102	0.1451	0.1489	0.1331	0.1528	.	.	.	0.2237	.	0.2233	0.1953	.	0.1884	.	0.174	.	.	0.1765	.	0.192	.	0.2195	.	0.1846	.	.	.	.	0.1722	0.2062	0.2039	0.2497	.	0.306	0.3268
Platanus	0.0649	0.0702	.	0.0707	0.0565	.	0.0673	.	0.0	0.0376	.	.	.	0.0596	0.0719	.	.	.	.	.	.	.	0.1113	0.131	0.1935	0.1923	.	.	0.1828	.	0.1735	.	0.1667	0.175	0.1522	.	.	.	.	0.1702	.	.	.	0.1628	0.1621	0.1651	.	0.1677	0.1504	0.1844	0.1821	0.2279	.	.	0.3051
Gunnera	.	.	0.0575	.	.	.	.	.	0.0376	0.0	0.0718	.	0.0663	.	.	.	.	.	.	0.0845	0.1276	0.1315	.	0.1354	0.1978	.	.	.	0.1871	.	0.1778	0.1664	.	0.1794	0.1565	.	0.1572	0.159	.	0.1745	.	0.202	0.214	0.1672	0.1664	0.1695	0.1698	0.172	0.1548	0.1888	.	0.2323	.	0.2885	0.3094
Austrobai	0.0887	0.0941	0.077	0.0946	.	.	0.0912	0.0893	.	0.0718	0.0	0.0585	0.0529	0.0506	0.0661	0.1049	.	0.1299	.	0.0923	0.1353	0.1392	0.1234	0.1431	0.2056	0.2043	0.2082	0.2139	0.1948	.	.	0.1741	0.1787	.	0.1642	.	0.1649	.	0.17	.	.	0.2097	.	0.1749	0.1741	.	0.1775	.	.	0.1965	.	.	.	0.2962	0.3171
