55
Celtis	0.0	.	0.0647	0.0839	0.0747	0.0756	0.0856	0.0836	.	.	.	0.097	.	0.0809	0.0932	0.1141	.	0.1391	.	.	.	.	.	.	0.2148	.	0.2174	0.2231	.	0.2228	0.1947	0.1833	.	0.1963	0.1735	0.1877	0.1741	0.176	0.1792	.	.	0.2189	.	0.1841	.	.	.	.	.	.	0.2033	0.2492	0.2499	.	0.3263
NothofBal	.	0.0	.	.	.	0.0809	.	.	0.0702	0.0746	.	0.1023	0.0886	0.0863	0.0986	0.1195	.	.	0.108	0.1068	0.1499	.	0.138	0.1577	.	0.2189	.	0.2285	.	0.2281	0.2001	0.1887	0.1933	0.2017	0.1788	0.1931	.	.	0.1846	.	0.1787	.	0.2363	0.1895	0.1887	.	.	.	.	.	.	0.2546	0.2553	.	0.3317
Heuchera	0.0647	.	0.0	0.0722	0.063	0.0639	0.0739	.	.	0.0575	0.077	0.0853	.	.	0.0815	.	.	0.1274	0.0909	.	.	0.1367	0.1209	0.1406	.	0.2018	.	0.2114	0.1923	0.2111	0.183	0.1716	0.1762	0.1846	0.1617	.	0.1624	0.1642	0.1675	.	0.1616	0.2072	.	0.1724	0.1716	.	0.175	0.1772	.	.	.	0.2375	.	.	0.3146
Floerkea	0.0839	.	0.0722	0.0	.	.	.	.	.	0.0751	0.0946	.	0.0891	.	.	0.12	0.1255	0.145	0.1085	.	0.1504	0.1543	0.1385	.	0.2207	.	.	.	.	.	.	0.1892	.	.	0.1793	0.1936	.	0.1818	0.1851	.	0.1792	.	.	.	0.1892	.	.	0.1948	0.1776	.	.	0.2551	.	0.3113	0.3322
Dipsacus	0.0747	.	0.063	.	0.0	.	.	0.0649	0.0565	0.0608	.	0.0886	.	0.0726	.	0.1058	0.1113	0.1307	0.0943	0.0931	.	.	.	0.144	0.2064	.	0.2091	.	.	0.2144	0.1864	0.1749	0.1796	0.1879	.	.	0.1658	0.1676	0.1709	0.1831	0.165	0.2106	0.2226	0.1757	0.175	.	0.1784	.	.	0.1974	0.195	.	0.2415	.	0.318
Cornuscan	0.0756	0.0809	0.0639	.	.	0.0	.	0.0657	.	0.0617	0.0812	.	0.0757	0.0734	0.0857	0.1066	.	0.1316	.	.	0.137	.	.	.	.	0.206	0.2099	0.2156	.	.	0.1872	0.1758	0.1804	0.1888	.	0.1802	.	0.1685	0.1717	0.1839	0.1658	0.2114	.	0.1766	0.1758	0.1789	0.1792	.	0.1642	.	.	.	0.2424	.	.
Gentiana	0.0856	.	0.0739	.	.	.	0.0	0.0582	0.0673	0.0717	.	.	.	.	0.0957	.	.	.	0.1051	.	0.147	0.1509	.	0.1548	.	0.216	0.2199	0.2256	0.2065	0.2253	.	.	.	0.1988	0.1759	.	.	.	0.1817	0.1939	.	0.2214	0.2334	0.1866	0.1858	0.1889	.	0.1914	.	.	.	0.2517	0.2524	.	.
Nicotiana	0.0836	.	.	.	0.0649	0.0657	0.0582	0.0	.	.	0.0893	0.0975	0.0837	.	0.0937	0.1147	0.1202	0.1396	.	.	0.1451	0.1489	0.1331	0.1528	0.2153	0.214	0.2179	0.2237	.	0.2233	0.1953	0.1838	0.1884	.	.	0.1882	.	.	0.1798	0.192	0.1738	.	.	.	.	0.1869	0.1873	.	.	0.2062	.	0.2497	0.2504	.	0.3268
Platanus	.	0.0702	.	.	0.0565	.	0.0673	.	0.0	0.0376	0.0675	.	0.0619	0.0596	.	.	0.0984	0.1178	0.0814	.	0.1233	0.1271	.	.	0.1935	0.1923	0.1961	.	0.1828	.	0.1735	0.162	.	0.175	.	0.1665	0.1529	0.1547	0.158	.	.	0.1977	0.2097	0.1628	0.1621	0.1651	.	0.1677	0.1504	.	0.1821	.	0.2286	.	.
Gunnera	.	0.0746	0.0575	0.0751	0.0608	0.0617	0.0717	.	0.0376	0.0	.	0.0801	0.0663	0.064	0.0763	.	0.1027	0.1221	0.0857	.	0.1276	.	.	.	0.1978	.	0.2005	.	.	0.2059	0.1778	0.1664	0.171	0.1794	.	.	.	0.159	0.1623	0.1745	.	.	.	0.1672	.	0.1695	0.1698	0.172	0.1548	.	0.1864	0.2323	0.233	0.2885	.
