55
Celtis	0.0	.	.	.	0.0747	.	0.0856	0.0836	.	.	0.0887	.	0.0832	0.0809	.	0.1141	0.1197	0.1391	.	0.1015	.	.	.	.	0.2148	.	0.2174	.	.	0.2228	0.1947	.	.	.	.	0.1877	.	0.176	.	.	.	.	.	.	.	.	.	.	.	0.2057	.	.	0.2499	.	.
NothofBal	.	0.0	0.07	.	.	.	0.0909	0.089	.	0.0746	0.0941	.	.	0.0863	.	0.1195	0.125	.	.	.	0.1499	0.1538	.	.	.	.	.	.	0.2094	0.2281	0.2001	0.1887	.	0.2017	.	.	.	.	0.1846	.	0.1787	0.2243	0.2363	.	.	0.1918	.	.	.	.	.	.	.	0.3108	.
Heuchera	.	0.07	0.0	0.0722	0.063	.	0.0739	0.0719	0.0531	.	0.077	0.0853	0.0715	.	0.0815	.	.	0.1274	0.0909	0.0898	0.1328	0.1367	0.1209	0.1406	.	0.2018	.	0.2114	0.1923	0.2111	.	0.1716	.	.	.	.	.	.	.	0.1797	0.1616	.	0.2192	.	0.1716	.	.	0.1772	.	.	.	0.2375	0.2382	0.2937	.
Floerkea	.	.	0.0722	0.0	0.0806	.	.	.	0.0707	.	0.0946	0.1029	.	.	.	.	.	0.145	.	.	0.1504	0.1543	.	0.1582	0.2207	.	0.2233	.	0.2099	.	.	0.1892	.	0.2022	.	.	.	0.1818	.	.	0.1792	.	.	0.19	.	0.1923	.	.	0.1776	.	.	.	.	.	.
Dipsacus	0.0747	.	0.063	0.0806	0.0	.	0.0668	.	.	.	.	.	0.0748	.	0.0849	.	0.1113	.	0.0943	.	.	.	0.1243	.	0.2064	.	.	0.2148	0.1957	.	.	.	.	.	.	0.1794	.	0.1676	0.1709	0.1831	0.165	.	.	0.1757	.	.	0.1784	.	0.1634	.	0.195	.	0.2415	.	0.318
Cornuscan	.	.	.	.	.	0.0	0.0677	.	0.0573	.	.	.	.	0.0734	.	0.1066	0.1121	.	.	.	.	.	.	0.1448	.	.	0.2099	0.2156	0.1965	.	0.1872	0.1758	.	0.1888	0.1659	.	.	0.1685	.	.	.	.	.	0.1766	.	.	.	0.1814	.	.	0.1958	0.2417	0.2424	.	0.3188
Gentiana	0.0856	0.0909	0.0739	.	0.0668	0.0677	0.0	.	0.0673	.	.	.	.	.	.	.	0.1221	0.1415	0.1051	.	0.147	.	0.1351	.	0.2173	0.216	.	0.2256	0.2065	.	0.1972	.	.	.	.	0.1902	.	0.1784	.	.	0.1758	.	.	.	.	0.1889	0.1892	0.1914	.	.	.	.	.	0.3079	0.3288
Nicotiana	0.0836	0.089	0.0719	.	.	.	.	0.0	0.0654	0.0697	.	0.0975	0.0837	0.0814	.	.	.	.	0.1032	.	0.1451	0.1489	0.1331	0.1528	0.2153	0.214	0.2179	.	.	0.2233	.	.	0.1884	0.1968	.	.	.	.	0.1798	.	.	0.2195	0.2315	.	.	0.1869	.	.	.	0.2062	.	.	0.2504	.	.
Platanus	.	.	0.0531	0.0707	.	0.0573	0.0673	0.0654	0.0	0.0376	0.0675	0.0757	.	.	.	.	.	.	0.0814	0.0802	0.1233	.	0.1113	.	0.1935	.	.	.	0.1828	.	.	0.162	0.1667	0.175	.	.	.	.	.	.	0.152	.	0.2097	0.1628	0.1621	.	.	.	0.1504	.	0.1821	0.2279	0.2286	0.2842	0.3051
Gunnera	.	0.0746	.	.	.	.	.	0.0697	0.0376	0.0	0.0718	.	.	0.064	0.0763	0.0972	0.1027	0.1221	0.0857	0.0845	.	.	0.1157	0.1354	.	.	0.2005	0.2062	.	0.2059	.	.	0.171	.	.	0.1708	.	.	.	.	.	0.202	0.214	0.1672	0.1664	.	0.1698	.	.	0.1888	0.1864	.	.	.	0.3094
Austrobai	0.0887	0.0941	0.077	0.0946	.	.	.	.	0.0675	0.0718	0.0	.	0.0529	.	.	0.1049	.	.	0.0935	0.0923	0.1353	0.1392	0.1234	.	0.2056	.	0.2082	.	.	.	0.1855	.	0.1787	0.1871	0.1642	0.1785	0.1649	.	0.17	.	.	0.2097	.	.	0.1741	.	0.1775	0.1797	.	.	.	.	.	.	.
Victoria	.	.	0.0853	0.1029	.	.	.	0.0975	0.0757	.	.	0.0	.	0.0588	0.0744	.	0.1187	0.1381	.	0.1005	0.1436	.	0.1317	0.1514	.	.	0.2165	0.2222	.	.	0.1938	.	0.187	.	.	0.1868	0.1732	.	.	0.1905	.	.	.	.	.	.	0.1858	.	.	0.2048	0.2024	.	0.2489	0.3045	0.3254
Tasmannia	0.0832	.	0.0715	.	0.0748	.	.	0.0837	.	.	0.0529	.	0.0	.	.	.	.	0.1243	0.0879	.	.	.	.	.	.	0.1988	0.2027	.	.	0.208	0.18	.	.	.	0.1587	0.173	.	.	.	0.1767	0.1586	0.2042	0.2162	0.1694	.	0.1717	0.172	0.1742	.	0.191	.	.	.	.	.
Hedycarya	0.0809	0.0863	.	.	.	0.0734	.	0.0814	.	0.064	.	0.0588	.	0.0	.	0.0971	0.1026	0.122	.	0.0844	.	.	.	.	0.1977	.	0.2004	.	.	0.2058	.	0.1663	0.1709	.	.	.	.	.	.	0.1744	.	0.2019	.	0.1671	.	.	.	0.1719	0.1547	.	0.1863	0.2322	.	0.2884	.
Saururus	.	.	0.0815	.	0.0849	.	.	.	.	0.0763	.	0.0744	.	.	0.0	0.1094	.	0.1343	.	0.0967	0.1398	0.1437	.	0.1476	.	0.2088	0.2127	.	0.1993	.	.	0.1786	0.1832	0.1916	0.1687	0.183	0.1694	.	0.1745	.	.	.	0.2262	0.1794	0.1786	.	.	.	0.167	.	0.1986	0.2445	.	0.3007	.
Amaranthu	0.1141	0.1195	.	.	.	0.1066	.	.	.	0.0972	0.1049	.	.	0.0971	0.1094	0.0	.	.	.	.	0.1532	.	.	.	0.2235	.	0.2261	.	0.2127	.	0.2034	0.192	0.1966	0.205	0.1822	0.1964	0.1828	.	0.1879	0.2001	.	.	0.2396	.	.	.	.	.	0.1804	.	0.2121	0.2579	.	.	0.335
Carex	0.1197	0.125	.	.	0.1113	0.1121	0.1221	.	.	0.1027	.	0.1187	.	0.1026	.	.	0.0	.	.	0.0862	0.1451	.	0.1332	0.1529	.	0.2141	0.218	.	.	0.2234	.	.	0.1885	0.1969	0.174	.	0.1747	.	0.1798	0.192	0.1739	0.2195	0.2315	0.1847	0.1839	.	0.1873	.	0.1723	0.2063	0.2039	0.2498	.	0.306	.
Avena	0.1391	.	0.1274	0.145	.	.	0.1415	.	.	0.1221	.	0.1381	0.1243	0.122	0.1343	.	.	0.0	.	.	0.1645	.	0.1526	.	0.2348	0.2335	.	0.2431	0.224	0.2428	.	.	.	0.2163	0.1935	.	.	0.196	0.1992	.	0.1933	.	0.2509	.	0.2033	0.2064	.	.	0.1917	0.2257	.	.	0.2699	.	0.3463
Aloe	.	.	0.0909	.	0.0943	.	0.1051	0.1032	0.0814	0.0857	0.0935	.	0.0879	.	.	.	.	.	0.0	.	.	.	0.1162	.	0.1984	.	.	.	.	0.2064	0.1783	.	0.1715	0.1799	0.157	0.1713	0.1577	0.1596	.	.	0.1569	.	0.2145	.	.	0.17	.	.	.	.	0.1869	0.2328	0.2335	.	0.3099
Iris	0.1015	.	0.0898	.	.	.	.	.	0.0802	0.0845	0.0923	0.1005	.	0.0844	0.0967	.	0.0862	.	.	0.0	.	.	0.115	.	.	0.1959	.	.	.	.	.	0.1657	.	0.1787	.	.	.	0.1584	.	.	.	.	.	.	.	0.1688	.	.	.	0.1881	0.1857	0.2316	0.2323	.	.
Picea_pun	.	0.1499	0.1328	0.1504	.	.	0.147	0.1451	0.1233	.	0.1353	0.1436	.	.	0.1398	0.1532	0.1451	0.1645	.	.	0.0	.	0.0674	0.0959	0.1933	0.192	0.1959	0.2016	.	.	0.1732	.	0.1664	.	.	.	.	.	.	0.1699	.	.	0.2094	.	0.1618	0.1649	.	.	.	.	0.1818	.	.	0.2839	.
Larix	.	0.1538	0.1367	0.1543	.	.	.	0.1489	.	.	0.1392	.	.	.	0.1437	.	.	.	.	.	.	0.0	0.0712	.	0.1971	.	.	0.2055	.	.	.	.	0.1703	0.1787	.	0.1701	.	.	0.1616	.	0.1557	.	.	0.1665	.	.	0.1691	.	.	0.1881	0.1857	.	0.2323	.	.
Ginkgobil	.	.	0.1209	.	0.1243	.	0.1351	0.1331	0.1113	0.1157	0.1234	0.1317	.	.	.	.	0.1332	0.1526	0.1162	0.115	0.0674	0.0712	0.0	0.084	0.1813	0.1801	.	.	0.1706	.	.	.	0.1545	.	.	0.1543	0.1407	0.1425	.	0.158	.	0.1855	.	0.1507	0.1499	0.153	0.1533	.	0.1383	0.1723	.	.	0.2165	0.272	0.2929
Podocarpus	.	.	0.1406	0.1582	.	0.1448	.	0.1528	.	0.1354	.	0.1514	.	.	0.1476	.	0.1529	.	.	.	0.0959	.	0.084	0.0	0.201	.	.	.	.	0.209	.	.	0.1742	.	.	0.174	.	.	.	0.1777	0.1596	.	0.2172	0.1704	0.1696	.	0.173	0.1752	.	.	.	0.2355	.	.	.
Xiphopteri	0.2148	.	.	0.2207	0.2064	.	0.2173	0.2153	0.1935	.	0.2056	.	.	0.1977	.	0.2235	.	0.2348	0.1984	.	0.1933	0.1971	0.1813	0.201	0.0	.	.	.	0.1563	.	0.147	.	0.172	.	0.1752	.	0.1786	.	0.1837	0.1959	.	0.2234	0.2354	.	.	.	.	.	0.1762	.	.	0.2537	.	0.3099	0.3308
Nephrolepi	.	.	0.2018	.	.	.	0.216	0.214	.	.	.	.	0.1988	.	0.2088	.	0.2141	0.2335	.	0.1959	0.192	.	0.1801	.	.	0.0	0.1239	0.1392	0.1551	.	0.1458	0.1554	.	0.1791	.	.	0.1774	.	0.1825	.	.	.	.	.	.	0.1896	.	.	.	.	.	0.2524	.	.	.
Asplenium	0.2174	.	.	0.2233	.	0.2099	.	0.2179	.	0.2005	0.2082	0.2165	0.2027	0.2004	0.2127	0.2261	0.218	.	.	.	0.1959	.	.	.	.	0.1239	0.0	0.1431	.	.	.	0.1593	0.1746	0.183	.	0.1949	.	.	.	.	0.1804	0.2261	.	0.1912	0.1905	.	0.1939	.	0.1788	.	.	.	0.257	.	.
Monachosor	.	.	0.2114	.	0.2148	0.2156	0.2256	.	.	0.2062	.	0.2222	.	.	.	.	.	0.2431	.	.	0.2016	0.2055	.	.	.	0.1392	0.1431	0.0	.	0.1834	0.1554	0.165	.	.	0.1836	0.2006	.	0.1888	0.1921	0.2043	0.1862	0.2318	.	0.197	.	.	0.1996	0.2018	0.1846	.	.	.	.	.	0.3392
Loxoma	.	0.2094	0.1923	0.2099	0.1957	0.1965	0.2065	.	0.1828	.	.	.	.	.	0.1993	0.2127	.	0.224	.	.	.	.	0.1706	.	0.1563	0.1551	.	.	0.0	0.1177	.	0.1459	.	.	0.1645	.	0.1679	0.1697	0.173	.	0.1671	.	.	0.1779	.	.	.	.	0.1655	0.1995	.	.	.	.	0.3201
Cheiropleu	0.2228	0.2281	0.2111	.	.	.	.	0.2233	.	0.2059	.	.	0.208	0.2058	.	.	0.2234	0.2428	0.2064	.	.	.	.	0.209	.	.	.	0.1834	0.1177	0.0	0.1341	0.1647	.	0.1884	.	.	0.1867	.	0.1917	0.2039	0.1858	0.2315	0.2434	.	.	.	0.1993	.	.	.	.	.	0.2624	.	0.3388
Marsilea	0.1947	0.2001	.	.	.	0.1872	0.1972	.	.	.	0.1855	0.1938	0.18	.	.	0.2034	.	.	0.1783	.	0.1732	.	.	.	0.147	0.1458	.	0.1554	.	0.1341	0.0	.	0.1519	0.1603	.	.	.	0.1604	0.1637	.	.	.	.	.	.	0.1709	0.1712	0.1734	.	.	.	.	0.2343	.	0.3108
