55
Celtis	0.0	0.0568	0.0647	.	0.0747	0.0756	0.0856	0.0836	0.0649	0.0692	0.0887	0.097	0.0832	0.0809	.	0.1141	0.1197	.	0.1027	0.1015	0.1445	0.1484	.	0.1523	0.2148	0.2135	0.2174	0.2231	0.204	0.2228	0.1947	.	.	0.1963	0.1735	0.1877	0.1741	.	0.1792	0.1914	.	.	0.2309	0.1841	0.1833	0.1864	0.1868	.	0.1717	0.2057	0.2033	0.2492	0.2499	.	0.3263
NothofBal	0.0568	0.0	0.07	0.0893	0.0801	0.0809	0.0909	0.089	0.0702	0.0746	0.0941	.	0.0886	0.0863	.	.	0.125	0.1444	0.108	0.1068	.	0.1538	0.138	0.1577	0.2201	.	0.2228	.	0.2094	0.2281	0.2001	0.1887	0.1933	.	.	0.1931	0.1795	0.1813	0.1846	0.1968	.	0.2243	0.2363	0.1895	0.1887	0.1918	.	0.1943	0.1771	.	0.2087	0.2546	0.2553	.	0.3317
Heuchera	0.0647	0.07	0.0	0.0722	0.063	0.0639	0.0739	0.0719	.	0.0575	0.077	0.0853	.	0.0692	.	.	0.1079	0.1274	.	.	0.1328	0.1367	0.1209	0.1406	0.2031	.	.	0.2114	0.1923	0.2111	.	0.1716	0.1762	0.1846	0.1617	0.176	0.1624	0.1642	0.1675	0.1797	0.1616	.	0.2192	0.1724	0.1716	0.1747	0.175	0.1772	0.16	0.194	0.1916	0.2375	0.2382	0.2937	0.3146
Floerkea	.	0.0893	0.0722	0.0	0.0806	0.0815	0.0915	.	.	0.0751	0.0946	0.1029	0.0891	0.0868	0.0991	0.12	0.1255	0.145	0.1085	0.1074	0.1504	0.1543	0.1385	0.1582	0.2207	0.2194	0.2233	.	.	0.2287	0.2006	0.1892	0.1938	0.2022	0.1793	.	0.18	.	.	0.1973	0.1792	0.2248	0.2368	0.19	.	0.1923	0.1926	.	.	0.2116	0.2092	0.2551	0.2558	0.3113	0.3322
Dipsacus	0.0747	0.0801	0.063	0.0806	0.0	0.0506	0.0668	0.0649	0.0565	0.0608	.	0.0886	0.0748	.	0.0849	0.1058	0.1113	0.1307	0.0943	0.0931	0.1362	0.1401	0.1243	0.144	0.2064	0.2052	0.2091	.	.	0.2144	.	0.1749	0.1796	.	0.1651	0.1794	0.1658	0.1676	.	0.1831	0.165	0.2106	0.2226	0.1757	0.175	0.1781	.	0.1806	.	0.1974	0.195	0.2408	0.2415	.	0.318
Cornuscan	0.0756	0.0809	0.0639	0.0815	0.0506	0.0	0.0677	0.0657	.	.	0.0812	0.0895	0.0757	.	.	0.1066	0.1121	0.1316	.	0.094	0.137	0.1409	0.1251	0.1448	0.2073	.	.	0.2156	0.1965	0.2153	0.1872	0.1758	0.1804	0.1888	.	0.1802	.	.	0.1717	0.1839	0.1658	0.2114	0.2234	0.1766	0.1758	0.1789	.	0.1814	0.1642	.	0.1958	0.2417	0.2424	0.2979	.
Gentiana	0.0856	0.0909	0.0739	0.0915	0.0668	0.0677	0.0	0.0582	0.0673	.	0.0912	0.0995	0.0857	0.0834	0.0957	0.1166	.	.	0.1051	0.1039	0.147	0.1509	0.1351	0.1548	.	0.216	0.2199	0.2256	.	0.2253	0.1972	.	0.1904	0.1988	0.1759	0.1902	0.1766	0.1784	.	0.1939	0.1758	0.2214	0.2334	0.1866	.	0.1889	0.1892	0.1914	0.1742	0.2082	0.2058	0.2517	0.2524	.	0.3288
Nicotiana	0.0836	0.089	0.0719	.	0.0649	0.0657	0.0582	0.0	0.0654	0.0697	0.0893	0.0975	.	0.0814	0.0937	.	0.1202	0.1396	0.1032	0.102	0.1451	0.1489	0.1331	0.1528	0.2153	0.214	0.2179	0.2237	0.2046	0.2233	0.1953	.	.	0.1968	0.174	0.1882	0.1747	.	0.1798	0.192	0.1738	.	0.2315	0.1846	0.1839	0.1869	0.1873	.	0.1722	0.2062	0.2039	0.2497	0.2504	0.306	0.3268
Platanus	0.0649	0.0702	.	.	0.0565	.	0.0673	0.0654	0.0	0.0376	0.0675	0.0757	0.0619	0.0596	.	0.0929	0.0984	0.1178	0.0814	0.0802	0.1233	0.1271	.	0.131	0.1935	.	0.1961	0.2019	0.1828	0.2015	0.1735	0.162	.	0.175	0.1522	0.1665	0.1529	0.1547	0.158	0.1702	.	.	.	0.1628	0.1621	0.1651	0.1655	0.1677	.	0.1844	0.1821	.	0.2286	0.2842	0.3051
Gunnera	0.0692	0.0746	0.0575	0.0751	0.0608	.	.	0.0697	0.0376	0.0	0.0718	0.0801	0.0663	.	0.0763	0.0972	0.1027	.	0.0857	0.0845	0.1276	0.1315	0.1157	0.1354	.	0.1966	.	0.2062	0.1871	.	0.1778	0.1664	.	0.1794	0.1565	0.1708	0.1572	0.159	0.1623	0.1745	0.1564	0.202	0.214	0.1672	0.1664	0.1695	0.1698	0.172	0.1548	0.1888	0.1864	.	0.233	.	0.3094
Austrobai	0.0887	0.0941	0.077	0.0946	.	0.0812	0.0912	0.0893	0.0675	0.0718	0.0	0.0585	0.0529	0.0506	0.0661	.	0.1104	0.1299	0.0935	0.0923	0.1353	0.1392	0.1234	0.1431	0.2056	.	0.2082	0.2139	.	0.2136	0.1855	0.1741	0.1787	0.1871	0.1642	0.1785	0.1649	0.1668	0.17	0.1822	0.1641	.	0.2217	0.1749	0.1741	0.1772	0.1775	0.1797	0.1625	0.1965	0.1941	0.24	0.2407	.	.
Victoria	0.097	.	0.0853	0.1029	0.0886	0.0895	0.0995	0.0975	0.0757	0.0801	0.0585	0.0	.	0.0588	0.0744	.	0.1187	0.1381	0.1017	0.1005	.	0.1475	0.1317	0.1514	0.2138	0.2126	0.2165	.	0.2031	0.2218	0.1938	0.1823	0.187	.	0.1725	0.1868	0.1732	0.175	0.1783	0.1905	.	0.218	0.23	0.1831	0.1824	0.1855	0.1858	0.188	0.1708	0.2048	0.2024	0.2482	0.2489	.	0.3254
Tasmannia	0.0832	0.0886	.	0.0891	0.0748	0.0757	0.0857	.	0.0619	0.0663	0.0529	.	0.0	0.0422	0.0606	0.0994	0.1049	0.1243	.	0.0867	0.1298	0.1337	0.1179	0.1376	0.2	.	0.2027	.	0.1893	.	0.18	0.1685	0.1732	0.1816	0.1587	0.173	0.1594	.	0.1645	0.1767	0.1586	0.2042	0.2162	0.1694	0.1686	0.1717	.	.	.	0.191	0.1886	0.2344	0.2351	0.2907	.
Hedycarya	0.0809	0.0863	0.0692	0.0868	.	.	0.0834	0.0814	0.0596	.	0.0506	0.0588	0.0422	0.0	.	0.0971	0.1026	0.122	0.0856	0.0844	0.1275	0.1314	0.1156	0.1353	0.1977	0.1965	.	0.2061	0.187	.	0.1777	.	.	0.1793	0.1564	0.1707	0.1571	0.1589	0.1622	.	0.1563	0.2019	.	0.1671	0.1663	0.1694	.	0.1719	0.1547	.	.	0.2322	0.2329	0.2884	0.3093
Saururus	.	.	.	0.0991	0.0849	.	0.0957	0.0937	.	0.0763	0.0661	0.0744	0.0606	.	0.0	.	0.1149	.	0.0979	.	0.1398	0.1437	0.1279	0.1476	0.21	0.2088	0.2127	.	0.1993	0.2181	0.19	0.1786	0.1832	0.1916	.	0.183	0.1694	0.1712	0.1745	0.1867	0.1686	0.2142	0.2262	0.1794	0.1786	.	0.182	0.1842	0.167	0.201	0.1986	0.2445	0.2452	0.3007	0.3216
Amaranthu	0.1141	.	.	0.12	0.1058	0.1066	0.1166	.	0.0929	0.0972	.	.	0.0994	0.0971	.	0.0	0.1284	0.1478	0.1114	0.1102	0.1532	0.1571	0.1413	0.161	0.2235	.	0.2261	0.2318	0.2127	0.2315	0.2034	0.192	.	0.205	0.1822	0.1964	0.1828	0.1847	0.1879	0.2001	0.182	0.2277	0.2396	0.1928	.	0.1951	.	0.1976	0.1804	0.2144	0.2121	0.2579	0.2586	0.3142	0.335
Carex	0.1197	0.125	0.1079	0.1255	0.1113	0.1121	.	0.1202	0.0984	0.1027	0.1104	0.1187	0.1049	0.1026	0.1149	0.1284	0.0	0.0972	0.0874	0.0862	0.1451	0.149	.	0.1529	0.2154	0.2141	.	0.2237	.	0.2234	.	.	0.1885	0.1969	0.174	.	.	0.1765	0.1798	.	0.1739	0.2195	0.2315	0.1847	.	0.187	.	0.1895	0.1723	0.2063	0.2039	0.2498	0.2505	0.306	.
Avena	.	0.1444	0.1274	0.145	0.1307	0.1316	.	0.1396	0.1178	.	0.1299	0.1381	0.1243	0.122	.	0.1478	0.0972	0.0	0.1068	0.1056	0.1645	0.1684	.	0.1723	0.2348	.	0.2374	0.2431	0.224	.	0.2147	0.2033	0.2079	0.2163	0.1935	.	.	0.196	0.1992	.	0.1933	0.2389	.	.	0.2033	0.2064	0.2068	0.2089	0.1917	0.2257	0.2233	0.2692	0.2699	0.3255	0.3463
Aloe	0.1027	0.108	.	0.1085	0.0943	.	0.1051	0.1032	0.0814	0.0857	0.0935	0.1017	.	0.0856	0.0979	0.1114	0.0874	0.1068	0.0	0.0513	0.1281	0.132	0.1162	.	.	0.1971	0.201	0.2067	0.1876	0.2064	0.1783	0.1669	.	.	0.157	.	0.1577	0.1596	.	0.175	0.1569	0.2025	0.2145	0.1677	0.1669	0.17	.	0.1725	0.1553	0.1893	0.1869	0.2328	0.2335	0.289	.
Iris	0.1015	0.1068	.	0.1074	0.0931	0.094	0.1039	0.102	0.0802	0.0845	0.0923	0.1005	0.0867	0.0844	.	0.1102	0.0862	0.1056	0.0513	0.0	0.1269	0.1308	0.115	.	.	0.1959	0.1998	.	.	0.2052	0.1771	.	0.1703	.	0.1559	.	0.1565	0.1584	0.1616	0.1738	0.1557	0.2013	0.2133	0.1665	0.1657	0.1688	0.1692	.	0.1541	0.1881	0.1857	0.2316	0.2323	.	0.3087
Picea_pun	0.1445	.	0.1328	0.1504	0.1362	0.137	0.147	0.1451	0.1233	0.1276	0.1353	.	0.1298	0.1275	0.1398	0.1532	0.1451	0.1645	0.1281	0.1269	0.0	0.0256	0.0674	.	0.1933	0.192	0.1959	.	.	0.2013	0.1732	0.1618	0.1664	0.1748	0.1519	0.1662	0.1526	0.1545	0.1577	.	.	0.1974	0.2094	.	0.1618	0.1649	0.1652	0.1674	0.1502	0.1842	0.1818	0.2277	0.2284	0.2839	.
Larix	0.1484	0.1538	0.1367	0.1543	0.1401	0.1409	0.1509	0.1489	0.1271	0.1315	0.1392	0.1475	0.1337	0.1314	0.1437	0.1571	0.149	0.1684	0.132	0.1308	0.0256	0.0	0.0712	0.0998	0.1971	0.1959	0.1998	.	0.1864	0.2052	0.1771	0.1657	0.1703	0.1787	0.1558	0.1701	0.1565	0.1583	0.1616	.	.	0.2013	0.2133	0.1665	0.1657	0.1688	0.1691	0.1713	0.1541	0.1881	0.1857	0.2316	0.2323	0.2878	0.3087
Ginkgobil	.	0.138	0.1209	0.1385	0.1243	0.1251	0.1351	0.1331	.	0.1157	0.1234	0.1317	0.1179	0.1156	0.1279	0.1413	.	.	0.1162	0.115	0.0674	0.0712	0.0	0.084	.	0.1801	0.184	0.1897	0.1706	0.1894	0.1613	.	0.1545	0.1629	0.14	0.1543	0.1407	0.1425	0.1458	.	0.1399	0.1855	0.1975	.	0.1499	0.153	0.1533	0.1555	.	0.1723	0.1699	0.2158	0.2165	0.272	0.2929
Podocarpus	0.1523	0.1577	0.1406	0.1582	0.144	0.1448	0.1548	0.1528	0.131	0.1354	0.1431	0.1514	0.1376	0.1353	0.1476	0.161	0.1529	0.1723	.	.	.	0.0998	0.084	0.0	0.201	0.1998	.	0.2094	0.1903	0.209	0.181	0.1696	0.1742	0.1826	0.1597	0.174	0.1604	0.1622	0.1655	0.1777	0.1596	0.2052	0.2172	.	0.1696	.	0.173	.	0.158	0.192	0.1896	0.2355	0.2362	0.2917	0.3126
Xiphopteri	0.2148	0.2201	0.2031	0.2207	0.2064	0.2073	.	0.2153	0.1935	.	0.2056	0.2138	0.2	0.1977	0.21	0.2235	0.2154	0.2348	.	.	0.1933	0.1971	.	0.201	0.0	0.0926	0.1252	0.1405	0.1563	0.1751	0.147	0.1567	0.172	.	0.1752	.	0.1786	.	0.1837	0.1959	0.1778	.	0.2354	0.1886	0.1878	0.1909	0.1913	.	0.1762	.	0.2078	0.2537	0.2544	0.3099	.
