55
Celtis	0.0	0.0568	.	0.0839	.	0.0756	.	.	0.0649	.	0.0887	.	0.0832	.	.	.	0.1197	.	.	.	0.1445	.	0.1326	.	.	.	.	0.2231	.	0.2228	0.1947	0.1833	.	0.1963	.	0.1877	.	.	0.1792	.	.	0.2189	.	0.1841	.	0.1864	.	0.1889	0.1717	0.2057	.	0.2492	.	0.3055	.
NothofBal	0.0568	0.0	0.07	0.0893	0.0801	0.0809	.	.	0.0702	.	.	0.1023	0.0886	0.0863	.	.	0.125	.	.	.	.	.	0.138	.	0.2201	.	.	.	.	.	0.2001	0.1887	0.1933	.	.	.	.	0.1813	0.1846	0.1968	.	0.2243	0.2363	.	.	.	0.1921	.	.	0.2111	.	.	0.2553	0.3108	0.3317
Heuchera	.	0.07	0.0	0.0722	.	0.0639	0.0739	.	.	0.0575	.	.	0.0715	.	0.0815	0.1024	0.1079	.	.	.	0.1328	0.1367	.	.	.	0.2018	.	0.2114	0.1923	.	.	0.1716	0.1762	.	.	.	.	0.1642	0.1675	0.1797	0.1616	.	0.2192	0.1724	.	0.1747	.	.	.	.	.	.	.	.	.
Floerkea	0.0839	0.0893	0.0722	0.0	0.0806	0.0815	.	0.0895	.	.	.	.	.	0.0868	0.0991	.	.	.	0.1085	0.1074	0.1504	0.1543	.	.	.	.	.	0.229	.	0.2287	.	.	.	0.2022	0.1793	.	.	.	0.1851	.	.	0.2248	.	.	.	.	.	.	0.1776	.	0.2092	.	.	.	.
Dipsacus	.	0.0801	.	0.0806	0.0	.	.	.	.	0.0608	0.0804	0.0886	.	.	.	0.1058	0.1113	0.1307	.	.	.	0.1401	.	.	0.2064	0.2052	.	.	0.1957	.	.	.	0.1796	.	.	.	0.1658	.	0.1709	.	0.165	.	.	.	0.175	0.1781	.	.	0.1634	0.1974	.	0.2408	0.2415	.	.
Cornuscan	0.0756	0.0809	0.0639	0.0815	.	0.0	0.0677	0.0657	0.0573	0.0617	.	.	0.0757	0.0734	.	0.1066	0.1121	.	.	.	.	.	.	.	0.2073	.	.	.	0.1965	0.2153	.	0.1758	.	.	0.1659	0.1802	0.1666	.	0.1717	.	.	0.2114	.	0.1766	0.1758	0.1789	0.1792	.	0.1642	0.1982	0.1958	0.2417	.	0.2979	.
Gentiana	.	.	0.0739	.	.	0.0677	0.0	.	0.0673	.	0.0912	.	.	.	.	.	0.1221	.	0.1051	.	.	0.1509	.	0.1548	0.2173	.	0.2199	0.2256	0.2065	.	0.1972	0.1858	.	0.1988	0.1759	.	0.1766	.	.	.	.	.	0.2334	0.1866	0.1858	0.1889	0.1892	0.1914	.	.	.	0.2517	0.2524	.	.
Nicotiana	.	.	.	0.0895	.	0.0657	.	0.0	.	0.0697	.	0.0975	.	0.0814	.	0.1147	0.1202	.	.	.	.	.	.	.	0.2153	0.214	0.2179	.	.	.	0.1953	0.1838	.	0.1968	0.174	0.1882	.	.	.	.	0.1738	0.2195	0.2315	0.1846	.	.	0.1873	0.1895	.	0.2062	.	0.2497	0.2504	0.306	0.3268
Platanus	0.0649	0.0702	.	.	.	0.0573	0.0673	.	0.0	0.0376	.	0.0757	.	0.0596	.	.	0.0984	0.1178	0.0814	0.0802	.	0.1271	.	0.131	0.1935	0.1923	.	.	0.1828	.	0.1735	0.162	.	.	.	0.1665	.	.	0.158	0.1702	.	.	0.2097	.	0.1621	.	0.1655	0.1677	.	.	0.1821	0.2279	.	.	.
Gunnera	.	.	0.0575	.	0.0608	0.0617	.	0.0697	0.0376	0.0	.	0.0801	0.0663	0.064	0.0763	.	.	.	.	0.0845	0.1276	.	0.1157	0.1354	.	.	.	0.2062	0.1871	0.2059	.	.	0.171	0.1794	.	.	.	0.159	0.1623	.	.	.	.	.	0.1664	.	0.1698	.	0.1548	0.1888	0.1864	.	.	0.2885	.
Austrobai	0.0887	.	.	.	0.0804	.	0.0912	.	.	.	0.0	0.0585	.	.	.	0.1049	0.1104	0.1299	0.0935	.	.	.	.	0.1431	.	.	0.2082	0.2139	.	.	0.1855	.	.	0.1871	0.1642	0.1785	0.1649	0.1668	0.17	0.1822	0.1641	.	.	.	0.1741	0.1772	0.1775	.	0.1625	.	.	0.24	0.2407	.	.
Victoria	.	0.1023	.	.	0.0886	.	.	0.0975	0.0757	0.0801	0.0585	0.0	.	0.0588	.	0.1132	0.1187	.	0.1017	.	.	.	.	0.1514	.	.	.	.	.	.	0.1938	.	.	0.1953	.	.	0.1732	0.175	.	.	.	0.218	.	0.1831	0.1824	.	.	.	0.1708	0.2048	0.2024	0.2482	0.2489	.	.
Tasmannia	0.0832	0.0886	0.0715	.	.	0.0757	.	.	.	0.0663	.	.	0.0	.	0.0606	0.0994	.	.	0.0879	.	.	.	.	.	.	.	0.2027	0.2084	.	.	.	0.1685	0.1732	.	0.1587	0.173	.	.	.	.	0.1586	.	0.2162	0.1694	0.1686	.	0.172	.	.	.	.	0.2344	.	0.2907	.
Hedycarya	.	0.0863	.	0.0868	.	0.0734	.	0.0814	0.0596	0.064	.	0.0588	.	0.0	.	.	.	.	0.0856	.	0.1275	0.1314	.	0.1353	.	.	.	.	0.187	.	0.1777	.	.	.	.	0.1707	0.1571	.	.	.	.	0.2019	.	0.1671	.	0.1694	.	.	.	0.1887	0.1863	0.2322	.	.	0.3093
Saururus	.	.	0.0815	0.0991	.	.	.	.	.	0.0763	.	.	0.0606	.	0.0	.	.	.	.	0.0967	0.1398	.	.	.	0.21	0.2088	.	.	0.1993	0.2181	.	0.1786	0.1832	.	0.1687	0.183	0.1694	0.1712	.	0.1867	0.1686	0.2142	0.2262	.	.	0.1817	0.182	.	0.167	.	0.1986	0.2445	.	.	0.3216
Amaranthu	.	.	0.1024	.	0.1058	0.1066	.	0.1147	.	.	0.1049	0.1132	0.0994	.	.	0.0	.	.	.	0.1102	.	0.1571	.	.	.	0.2222	0.2261	0.2318	.	0.2315	0.2034	0.192	.	.	0.1822	0.1964	.	0.1847	0.1879	.	0.182	.	0.2396	0.1928	.	.	.	0.1976	.	.	.	0.2579	.	0.3142	.
Carex	0.1197	0.125	0.1079	.	0.1113	0.1121	0.1221	0.1202	0.0984	.	0.1104	0.1187	.	.	.	.	0.0	.	0.0874	.	0.1451	0.149	.	0.1529	0.2154	.	.	0.2237	0.2046	.	0.1953	.	0.1885	0.1969	.	0.1883	.	.	0.1798	.	0.1739	.	0.2315	0.1847	.	.	.	.	.	.	0.2039	.	0.2505	.	0.3269
Avena	.	.	.	.	0.1307	.	.	.	0.1178	.	0.1299	.	.	.	.	.	.	0.0	.	.	.	0.1684	0.1526	.	.	0.2335	.	0.2431	0.224	0.2428	0.2147	.	0.2079	.	.	.	.	0.196	0.1992	.	.	.	.	.	.	.	.	0.2089	.	.	.	0.2692	.	0.3255	.
Aloe	.	.	.	0.1085	.	.	0.1051	.	0.0814	.	0.0935	0.1017	0.0879	0.0856	.	.	0.0874	.	0.0	.	.	.	.	0.1359	.	0.1971	.	.	0.1876	.	.	0.1669	.	.	.	0.1713	0.1577	.	.	.	.	.	.	0.1677	.	.	0.1703	.	0.1553	.	0.1869	0.2328	.	.	0.3099
Iris	.	.	.	0.1074	.	.	.	.	0.0802	0.0845	.	.	.	.	0.0967	0.1102	.	.	.	0.0	0.1269	0.1308	.	.	.	0.1959	.	.	0.1864	0.2052	.	0.1657	.	0.1787	.	0.1701	0.1565	0.1584	0.1616	0.1738	0.1557	0.2013	.	.	0.1657	0.1688	0.1692	.	0.1541	.	.	0.2316	.	.	.
Picea_pun	0.1445	.	0.1328	0.1504	.	.	.	.	.	0.1276	.	.	.	0.1275	0.1398	.	0.1451	.	.	0.1269	0.0	0.0256	.	.	.	.	.	.	.	0.2013	0.1732	0.1618	0.1664	.	0.1519	.	.	.	.	0.1699	.	0.1974	0.2094	.	0.1618	0.1649	.	0.1674	.	0.1842	0.1818	.	0.2284	.	.
Larix	.	.	0.1367	0.1543	0.1401	.	0.1509	.	0.1271	.	.	.	.	0.1314	.	0.1571	0.149	0.1684	.	0.1308	0.0256	0.0	.	.	0.1971	.	.	.	.	0.2052	.	.	0.1703	0.1787	0.1558	0.1701	.	.	.	0.1738	.	0.2013	0.2133	.	.	.	.	.	0.1541	0.1881	0.1857	0.2316	0.2323	.	.
Ginkgobil	0.1326	0.138	.	.	.	.	.	.	.	0.1157	.	.	.	.	.	.	.	0.1526	.	.	.	.	0.0	.	0.1813	.	0.184	0.1897	.	.	0.1613	0.1499	0.1545	.	0.14	0.1543	.	.	0.1458	0.158	0.1399	.	0.1975	0.1507	.	.	0.1533	.	.	.	.	.	.	.	0.2929
Podocarpus	.	.	.	.	.	.	0.1548	.	0.131	0.1354	0.1431	0.1514	.	0.1353	.	.	0.1529	.	0.1359	.	.	.	.	0.0	0.201	.	0.2037	0.2094	.	0.209	0.181	.	0.1742	.	0.1597	.	.	.	.	.	.	.	0.2172	0.1704	0.1696	.	.	.	.	.	0.1896	.	0.2362	0.2917	0.3126
Xiphopteri	.	0.2201	.	.	0.2064	0.2073	0.2173	0.2153	0.1935	.	.	.	.	.	0.21	.	0.2154	.	.	.	.	0.1971	0.1813	0.201	0.0	0.0926	0.1252	0.1405	0.1563	.	0.147	0.1567	0.172	.	.	.	0.1786	.	.	.	0.1778	.	0.2354	0.1886	.	0.1909	0.1913	0.1934	0.1762	0.2102	.	.	.	0.3099	0.3308
Nephrolepi	.	.	0.2018	.	0.2052	.	.	0.214	0.1923	.	.	.	.	.	0.2088	0.2222	.	0.2335	0.1971	0.1959	.	.	.	.	0.0926	0.0	0.1239	.	.	.	.	0.1554	.	.	0.1739	0.191	0.1774	0.1792	.	.	.	.	0.2342	0.1873	0.1866	.	.	.	.	0.2089	0.2066	0.2524	0.2531	.	0.3296
Asplenium	.	.	.	.	.	.	0.2199	0.2179	.	.	0.2082	.	0.2027	.	.	0.2261	.	.	.	.	.	.	0.184	0.2037	0.1252	0.1239	0.0	0.1431	.	0.1777	.	.	.	0.183	0.1778	0.1949	.	.	.	0.1986	.	0.2261	0.2381	0.1912	.	.	0.1939	.	.	0.2128	0.2105	0.2563	.	0.3126	.
Monachosor	0.2231	.	0.2114	0.229	.	.	0.2256	.	.	0.2062	0.2139	.	0.2084	.	.	0.2318	0.2237	0.2431	.	.	.	.	0.1897	0.2094	0.1405	.	0.1431	0.0	0.1647	0.1834	.	.	.	.	.	.	0.187	0.1888	0.1921	0.2043	.	.	.	0.197	.	.	0.1996	.	0.1846	.	.	0.2621	0.2628	0.3183	0.3392
Loxoma	.	.	0.1923	.	0.1957	0.1965	0.2065	.	0.1828	0.1871	.	.	.	0.187	0.1993	.	0.2046	0.224	0.1876	0.1864	.	.	.	.	0.1563	.	.	0.1647	0.0	.	.	.	0.1612	.	.	.	0.1679	.	0.173	.	.	.	.	0.1779	.	.	.	0.1827	0.1655	.	.	.	.	.	.
Cheiropleu	0.2228	.	.	0.2287	.	0.2153	.	.	.	0.2059	.	.	.	.	0.2181	0.2315	.	0.2428	.	0.2052	0.2013	0.2052	.	0.209	.	.	0.1777	0.1834	.	0.0	.	.	.	0.1884	0.1832	0.2002	0.1867	.	.	.	.	.	0.2434	.	0.1958	0.1989	0.1993	0.2014	0.1842	0.2182	0.2159	0.2617	.	0.318	0.3388
Marsilea	0.1947	0.2001	.	.	.	.	0.1972	0.1953	0.1735	.	0.1855	0.1938	.	0.1777	.	0.2034	0.1953	0.2147	.	.	0.1732	.	0.1613	0.181	0.147	.	.	.	.	.	0.0	0.1366	0.1519	.	0.1551	.	.	.	.	.	0.1578	0.2034	0.2154	.	.	0.1709	0.1712	0.1734	.	.	0.1878	.	.	.	.
Osmunda_ci	0.1833	0.1887	0.1716	.	.	0.1758	0.1858	0.1838	0.162	.	.	.	0.1685	.	0.1786	0.192	.	.	0.1669	0.1657	0.1618	.	0.1499	.	0.1567	0.1554	.	.	.	.	0.1366	0.0	0.1405	0.1489	.	.	0.1472	.	.	.	.	.	.	.	.	.	.	0.1619	.	0.1787	0.1764	.	.	0.2785	.
Angiopter	.	0.1933	0.1762	.	0.1796	.	.	.	.	0.171	.	.	0.1732	.	0.1832	.	0.1885	0.2079	.	.	0.1664	0.1703	0.1545	0.1742	0.172	.	.	.	0.1612	.	0.1519	0.1405	0.0	.	0.1483	.	.	0.1536	.	.	0.1509	0.1966	0.2086	0.1617	0.161	.	.	0.1666	.	.	.	0.2268	0.2275	.	.
Anthoceros	0.1963	.	.	0.2022	.	.	0.1988	0.1968	.	0.1794	0.1871	0.1953	.	.	.	.	0.1969	.	.	0.1787	.	0.1787	.	.	.	.	0.183	.	.	0.1884	.	0.1489	.	0.0	.	0.1737	.	.	.	.	.	.	.	0.1701	0.1694	0.1724	.	.	.	0.1917	.	0.2352	0.2359	0.2915	.
Lycopodium	.	.	.	0.1793	.	0.1659	0.1759	0.174	.	.	0.1642	.	0.1587	.	0.1687	0.1822	.	.	.	.	0.1519	0.1558	0.14	0.1597	.	0.1739	0.1778	.	.	0.1832	0.1551	.	0.1483	.	0.0	.	0.1373	.	0.1424	.	.	0.1821	0.1941	.	0.1465	.	.	.	.	.	0.1665	.	0.2131	.	0.2895
Leucodon_5	0.1877	.	.	.	.	0.1802	.	0.1882	0.1665	.	0.1785	.	0.173	0.1707	0.183	0.1964	0.1883	.	0.1713	0.1701	.	0.1701	0.1543	.	.	0.191	0.1949	.	.	0.2002	.	.	.	0.1737	.	0.0	.	0.0468	.	.	0.0833	.	0.1613	0.1145	0.1137	0.1168	0.1172	.	.	.	.	.	0.212	0.2676	.
Hedwigia_7	.	.	.	.	0.1658	0.1666	0.1766	.	.	.	0.1649	0.1732	.	0.1571	0.1694	.	.	.	0.1577	0.1565	.	.	.	.	0.1786	0.1774	.	0.187	0.1679	0.1867	.	0.1472	.	.	0.1373	.	0.0	0.0332	0.0527	0.0649	.	.	.	0.1009	0.1002	.	0.1036	0.115	0.1107	.	0.1519	.	0.1985	.	.
Hookeria_2	.	0.1813	0.1642	.	.	.	.	.	.	0.159	0.1668	0.175	.	.	0.1712	0.1847	.	0.196	.	0.1584	.	.	.	.	.	0.1792	.	0.1888	.	.	.	.	0.1536	.	.	0.0468	0.0332	0.0	0.0545	.	.	0.1376	.	0.1027	.	0.105	0.1054	.	.	0.1561	.	.	.	.	0.2767
Ptychomitr	0.1792	0.1846	0.1675	0.1851	0.1709	0.1717	.	.	0.158	0.1623	0.17	.	.	.	.	0.1879	0.1798	0.1992	.	0.1616	.	.	0.1458	.	.	.	.	0.1921	0.173	.	.	.	.	.	0.1424	.	0.0527	0.0545	0.0	0.0612	.	.	0.1528	0.106	0.1052	.	.	.	0.1158	.	0.157	0.2028	0.2035	0.2591	0.28
Fissidens_	.	0.1968	0.1797	.	.	.	.	.	0.1702	.	0.1822	.	.	.	0.1867	.	.	.	.	0.1738	0.1699	0.1738	0.158	.	.	.	0.1986	0.2043	.	.	.	.	.	.	.	.	0.0649	.	0.0612	0.0	.	0.1531	0.165	.	0.1174	.	.	0.1323	.	0.1716	.	0.215	.	.	.
Tetraphis_	.	.	0.1616	.	0.165	.	.	0.1738	.	.	0.1641	.	0.1586	.	0.1686	0.182	0.1739	.	.	0.1557	.	.	0.1399	.	0.1778	.	.	.	.	.	0.1578	.	0.1509	.	.	0.0833	.	.	.	.	0.0	.	0.1469	0.1001	0.0993	.	0.1027	0.1141	.	.	0.1511	.	0.1976	.	.
Metzgeria_	0.2189	0.2243	.	0.2248	.	0.2114	.	0.2195	.	.	.	0.218	.	0.2019	0.2142	.	.	.	.	0.2013	0.1974	0.2013	.	.	.	.	0.2261	.	.	.	0.2034	.	0.1966	.	0.1821	.	.	0.1376	.	0.1531	.	0.0	0.175	0.1391	.	.	.	.	.	0.1991	.	.	.	.	.
Chara_conn	.	0.2363	0.2192	.	.	.	0.2334	0.2315	0.2097	.	.	.	0.2162	.	0.2262	0.2396	0.2315	.	.	.	0.2094	0.2133	0.1975	0.2172	0.2354	0.2342	0.2381	.	.	0.2434	0.2154	.	0.2086	.	0.1941	0.1613	.	.	0.1528	0.165	0.1469	0.175	0.0	.	0.1503	0.1534	.	0.1718	0.1675	.	.	0.2545	.	.	0.3317
Dumortiera	0.1841	.	0.1724	.	.	0.1766	0.1866	0.1846	.	.	.	0.1831	0.1694	0.1671	.	0.1928	0.1847	.	0.1677	.	.	.	0.1507	0.1704	0.1886	0.1873	0.1912	0.197	0.1779	.	.	.	0.1617	0.1701	.	0.1145	0.1009	0.1027	0.106	.	0.1001	0.1391	.	0.0	.	.	0.1085	.	0.1207	0.1642	.	0.2077	0.2084	.	0.2849
Conocephal	.	.	.	.	0.175	0.1758	0.1858	.	0.1621	0.1664	0.1741	0.1824	0.1686	.	.	.	.	.	.	0.1657	0.1618	.	.	0.1696	.	0.1866	.	.	.	0.1958	.	.	0.161	0.1694	0.1465	0.1137	0.1002	.	0.1052	0.1174	0.0993	.	0.1503	.	0.0	.	.	.	.	0.1635	.	.	0.2077	0.2632	.
Marchantia	0.1864	.	0.1747	.	0.1781	0.1789	0.1889	.	.	.	0.1772	.	.	0.1694	0.1817	.	.	.	.	0.1688	0.1649	.	.	.	0.1909	.	.	.	.	0.1989	0.1709	.	.	0.1724	.	0.1168	.	0.105	.	.	.	.	0.1534	.	.	0.0	.	0.1272	.	0.1665	.	.	.	0.2663	.
