55
Celtis	0.0	.	.	.	0.0747	0.0756	.	.	0.0649	0.0692	.	.	0.0832	0.0809	0.0932	0.1141	.	.	0.1027	.	.	.	.	.	.	.	0.2174	0.2231	0.204	.	0.1947	0.1833	0.1879	.	.	.	0.1741	.	0.1792	0.1914	.	0.2189	.	.	.	.	0.1868	.	.	0.2057	0.2033	.	0.2499	0.3055	0.3263
NothofBal	.	0.0	0.07	.	.	0.0809	0.0909	0.089	.	.	.	.	0.0886	.	.	.	0.125	0.1444	0.108	0.1068	0.1499	0.1538	.	0.1577	0.2201	.	0.2228	.	.	0.2281	0.2001	.	.	.	.	.	.	0.1813	.	.	.	0.2243	.	0.1895	.	0.1918	.	.	.	0.2111	0.2087	0.2546	.	.	0.3317
Heuchera	.	0.07	0.0	.	.	.	.	0.0719	.	.	0.077	0.0853	0.0715	.	.	.	0.1079	.	.	0.0898	.	.	.	0.1406	0.2031	0.2018	.	.	0.1923	0.2111	.	.	.	.	.	0.176	.	0.1642	0.1675	0.1797	.	.	.	0.1724	0.1716	.	.	0.1772	.	.	.	.	.	.	.
Floerkea	.	.	.	0.0	.	0.0815	.	.	.	0.0751	.	.	.	.	.	0.12	.	0.145	0.1085	0.1074	0.1504	.	.	0.1582	.	.	0.2233	.	.	.	.	0.1892	.	0.2022	0.1793	.	0.18	.	0.1851	0.1973	0.1792	.	.	0.19	.	.	.	.	0.1776	0.2116	.	.	0.2558	0.3113	.
Dipsacus	0.0747	.	.	.	0.0	.	.	0.0649	.	0.0608	0.0804	.	.	.	0.0849	.	0.1113	0.1307	.	.	0.1362	.	.	.	0.2064	.	.	.	0.1957	.	.	0.1749	.	.	.	.	.	.	.	.	0.165	.	0.2226	.	.	.	0.1784	0.1806	.	.	.	0.2408	.	.	0.318
Cornuscan	0.0756	0.0809	.	0.0815	.	0.0	.	.	.	.	0.0812	.	0.0757	.	.	0.1066	.	.	.	.	.	.	.	.	.	.	.	0.2156	0.1965	.	.	.	.	0.1888	0.1659	.	.	0.1685	0.1717	0.1839	0.1658	.	.	0.1766	.	.	0.1792	.	0.1642	0.1982	.	.	.	0.2979	.
Gentiana	.	0.0909	.	.	.	.	0.0	0.0582	.	0.0717	0.0912	0.0995	0.0857	0.0834	.	.	.	.	.	.	0.147	.	.	.	0.2173	.	.	0.2256	0.2065	.	0.1972	0.1858	0.1904	.	.	.	0.1766	.	.	.	.	.	0.2334	.	.	.	0.1892	0.1914	0.1742	0.2082	.	.	0.2524	0.3079	.
Nicotiana	.	0.089	0.0719	.	0.0649	.	0.0582	0.0	0.0654	.	0.0893	.	.	0.0814	0.0937	0.1147	0.1202	.	0.1032	.	0.1451	.	0.1331	0.1528	.	.	.	.	.	0.2233	.	0.1838	0.1884	.	0.174	.	.	.	.	.	.	.	0.2315	0.1846	.	.	0.1873	0.1895	0.1722	.	.	0.2497	0.2504	.	.
Platanus	0.0649	.	.	.	.	.	.	0.0654	0.0	.	.	.	0.0619	0.0596	0.0719	.	0.0984	.	.	.	.	.	0.1113	0.131	0.1935	.	.	0.2019	.	0.2015	0.1735	0.162	.	.	.	.	.	0.1547	0.158	.	.	0.1977	0.2097	0.1628	.	0.1651	0.1655	.	0.1504	0.1844	0.1821	.	.	.	.
Gunnera	0.0692	.	.	0.0751	0.0608	.	0.0717	.	.	0.0	.	.	.	.	.	.	0.1027	.	.	0.0845	.	0.1315	.	0.1354	.	0.1966	.	.	.	.	.	.	.	.	.	.	0.1572	.	.	0.1745	0.1564	0.202	0.214	.	.	.	.	0.172	.	0.1888	.	.	.	.	.
