55
Celtis	0.0	0.0568	0.0647	0.0839	.	0.0756	0.0856	.	.	0.0692	0.0887	.	.	.	.	0.1141	0.1197	.	.	0.1015	.	.	.	.	.	.	0.2174	.	0.204	.	0.1947	.	0.1879	0.1963	0.1735	0.1877	.	.	.	0.1914	.	.	0.2309	.	0.1833	.	.	.	.	.	0.2033	0.2492	0.2499	0.3055	.
NothofBal	0.0568	0.0	0.07	.	.	0.0809	0.0909	.	.	.	0.0941	0.1023	.	.	0.0986	.	0.125	.	.	0.1068	0.1499	0.1538	.	.	.	.	.	0.2285	.	.	0.2001	.	0.1933	.	0.1788	0.1931	0.1795	.	0.1846	0.1968	.	.	.	.	.	.	.	0.1943	0.1771	.	.	0.2546	0.2553	.	0.3317
Heuchera	0.0647	0.07	0.0	.	0.063	.	.	.	.	0.0575	0.077	.	0.0715	0.0692	.	0.1024	.	.	0.0909	0.0898	.	.	0.1209	.	.	.	.	0.2114	.	.	.	0.1716	0.1762	.	.	.	.	0.1642	0.1675	0.1797	0.1616	.	.	0.1724	.	.	0.175	0.1772	0.16	.	0.1916	0.2375	0.2382	0.2937	.
Floerkea	0.0839	.	.	0.0	.	.	.	.	0.0707	.	.	0.1029	.	0.0868	.	0.12	.	0.145	0.1085	.	.	.	.	0.1582	0.2207	.	.	.	.	0.2287	0.2006	.	0.1938	.	0.1793	.	.	.	0.1851	0.1973	0.1792	.	0.2368	.	0.1892	0.1923	.	.	.	.	.	0.2551	.	0.3113	.
Dipsacus	.	.	0.063	.	0.0	.	0.0668	.	.	.	0.0804	.	.	.	.	.	.	.	.	0.0931	.	.	0.1243	0.144	0.2064	.	.	0.2148	0.1957	0.2144	.	0.1749	.	0.1879	0.1651	.	.	.	.	.	0.165	.	.	.	.	.	.	.	.	0.1974	.	.	.	0.2971	0.318
Cornuscan	0.0756	0.0809	.	.	.	0.0	.	.	0.0573	.	.	.	.	.	0.0857	0.1066	.	.	0.0952	0.094	.	0.1409	.	.	0.2073	.	0.2099	.	0.1965	.	0.1872	0.1758	0.1804	0.1888	0.1659	0.1802	.	.	0.1717	0.1839	.	0.2114	.	.	.	0.1789	.	.	.	0.1982	.	.	.	.	0.3188
Gentiana	0.0856	0.0909	.	.	0.0668	.	0.0	.	.	.	.	0.0995	.	0.0834	0.0957	0.1166	.	.	0.1051	0.1039	0.147	.	.	.	.	.	0.2199	.	0.2065	.	0.1972	.	0.1904	.	0.1759	0.1902	.	.	0.1817	0.1939	0.1758	0.2214	.	0.1866	.	0.1889	.	.	.	.	.	0.2517	0.2524	0.3079	.
Nicotiana	.	.	.	.	.	.	.	0.0	.	.	0.0893	0.0975	.	0.0814	0.0937	0.1147	.	.	0.1032	0.102	.	.	.	0.1528	0.2153	.	0.2179	.	.	.	0.1953	0.1838	0.1884	0.1968	.	.	.	0.1765	0.1798	.	0.1738	.	0.2315	.	0.1839	0.1869	.	.	0.1722	0.2062	.	0.2497	.	.	.
Platanus	.	.	.	0.0707	.	0.0573	.	.	0.0	.	.	0.0757	0.0619	.	.	.	.	.	.	0.0802	0.1233	.	.	0.131	.	.	.	0.2019	.	.	0.1735	0.162	.	.	0.1522	.	.	0.1547	0.158	.	.	.	0.2097	0.1628	0.1621	0.1651	.	.	.	0.1844	.	0.2279	0.2286	.	0.3051
Gunnera	0.0692	.	0.0575	.	.	.	.	.	.	0.0	.	0.0801	0.0663	.	.	.	.	0.1221	.	.	0.1276	0.1315	0.1157	.	0.1978	0.1966	.	.	.	.	0.1778	.	0.171	.	.	.	.	0.159	.	.	.	.	.	.	0.1664	.	0.1698	.	0.1548	.	0.1864	.	0.233	0.2885	.
