55
Celtis	0.0	.	.	0.0839	.	.	.	.	.	0.0692	.	.	0.0832	.	0.0932	.	0.1197	.	.	0.1015	.	0.1484	0.1326	.	.	0.2135	.	0.2231	.	.	.	.	.	.	0.1735	0.1877	.	.	.	.	.	.	.	0.1841	0.1833	.	0.1868	.	0.1717	.	.	0.2492	.	.	.
NothofBal	.	0.0	0.07	0.0893	0.0801	.	0.0909	0.089	0.0702	.	.	.	0.0886	0.0863	.	.	0.125	.	0.108	.	.	0.1538	.	.	.	0.2189	.	.	.	0.2281	.	.	.	.	0.1788	.	.	.	.	.	0.1787	.	0.2363	.	.	.	.	.	.	.	.	.	0.2553	.	.
Heuchera	.	0.07	0.0	0.0722	.	.	0.0739	0.0719	.	.	0.077	.	0.0715	.	.	.	0.1079	0.1274	.	.	.	.	0.1209	.	.	0.2018	.	.	.	.	.	0.1716	0.1762	.	.	0.176	0.1624	.	0.1675	.	.	.	0.2192	.	0.1716	.	.	0.1772	.	.	0.1916	0.2375	0.2382	.	0.3146
Floerkea	0.0839	0.0893	0.0722	0.0	0.0806	.	.	.	0.0707	0.0751	0.0946	.	.	0.0868	.	.	0.1255	0.145	.	0.1074	0.1504	.	.	0.1582	.	0.2194	.	.	.	.	0.2006	0.1892	.	0.2022	0.1793	.	0.18	0.1818	0.1851	.	.	.	0.2368	0.19	0.1892	.	.	.	.	.	.	.	0.2558	0.3113	.
Dipsacus	.	0.0801	.	0.0806	0.0	0.0506	.	.	.	0.0608	0.0804	0.0886	.	0.0726	.	0.1058	.	.	.	0.0931	0.1362	0.1401	0.1243	0.144	0.2064	.	.	0.2148	0.1957	.	0.1864	0.1749	.	.	.	.	0.1658	0.1676	0.1709	0.1831	.	.	0.2226	.	.	0.1781	.	.	.	0.1974	.	0.2408	.	0.2971	.
Cornuscan	.	.	.	.	0.0506	0.0	.	0.0657	.	.	.	0.0895	.	0.0734	0.0857	.	.	0.1316	.	.	.	.	0.1251	.	0.2073	0.206	.	0.2156	.	0.2153	.	0.1758	.	.	.	.	0.1666	.	.	0.1839	.	0.2114	.	0.1766	.	0.1789	.	.	.	.	.	.	0.2424	.	0.3188
Gentiana	.	0.0909	0.0739	.	.	.	0.0	0.0582	0.0673	0.0717	0.0912	.	.	.	.	.	.	.	.	.	.	0.1509	.	.	.	.	.	0.2256	0.2065	.	.	.	.	.	0.1759	.	0.1766	.	.	.	0.1758	.	0.2334	.	.	.	0.1892	.	.	.	.	.	.	.	0.3288
Nicotiana	.	0.089	0.0719	.	.	0.0657	0.0582	0.0	0.0654	0.0697	.	0.0975	.	.	0.0937	.	0.1202	.	.	.	0.1451	.	0.1331	0.1528	0.2153	.	.	0.2237	.	.	0.1953	.	0.1884	.	0.174	.	0.1747	.	.	.	0.1738	.	.	.	0.1839	.	0.1873	.	0.1722	0.2062	0.2039	.	.	0.306	.
Platanus	.	0.0702	.	0.0707	.	.	0.0673	0.0654	0.0	0.0376	0.0675	0.0757	.	0.0596	0.0719	.	.	.	0.0814	0.0802	.	0.1271	.	.	.	.	0.1961	.	0.1828	.	.	.	0.1667	0.175	.	.	0.1529	.	.	.	.	.	.	0.1628	0.1621	.	.	.	0.1504	.	.	0.2279	.	0.2842	0.3051
Gunnera	0.0692	.	.	0.0751	0.0608	.	0.0717	0.0697	0.0376	0.0	0.0718	.	.	0.064	.	.	0.1027	0.1221	0.0857	.	.	0.1315	.	.	.	0.1966	.	0.2062	.	0.2059	.	.	0.171	.	.	0.1708	.	.	.	.	.	.	0.214	.	0.1664	.	0.1698	0.172	.	0.1888	.	0.2323	0.233	.	.
Austrobai	.	.	0.077	0.0946	0.0804	.	0.0912	.	0.0675	0.0718	0.0	0.0585	.	.	0.0661	.	.	.	0.0935	.	.	.	.	.	0.2056	0.2043	0.2082	.	0.1948	.	.	.	0.1787	0.1871	.	.	.	0.1668	0.17	0.1822	.	0.2097	.	0.1749	.	0.1772	0.1775	.	0.1625	.	0.1941	.	.	0.2962	.
Victoria	.	.	.	.	0.0886	0.0895	.	0.0975	0.0757	.	0.0585	0.0	.	0.0588	.	.	.	0.1381	0.1017	0.1005	0.1436	.	.	.	.	.	.	0.2222	0.2031	0.2218	.	.	.	0.1953	0.1725	.	.	.	0.1783	.	0.1723	0.218	0.23	.	.	0.1855	.	.	.	.	.	.	.	0.3045	0.3254
Tasmannia	0.0832	0.0886	0.0715	.	.	.	.	.	.	.	.	.	0.0	.	.	.	.	.	0.0879	0.0867	0.1298	0.1337	.	0.1376	.	.	.	.	.	0.208	.	.	.	0.1816	.	.	.	.	.	.	.	0.2042	0.2162	.	.	0.1717	0.172	0.1742	.	0.191	.	.	0.2351	0.2907	.
