55
Celtis	0.0	.	.	0.0839	.	0.0756	0.0856	.	.	0.0692	.	.	0.0832	.	.	.	0.1197	0.1391	.	0.1015	0.1445	.	.	0.1523	.	.	0.2174	0.2231	0.204	0.2228	.	0.1833	.	.	.	.	0.1741	.	0.1792	.	.	.	.	0.1841	0.1833	0.1864	0.1868	.	0.1717	.	.	.	0.2499	.	0.3263
NothofBal	.	0.0	0.07	.	.	0.0809	.	0.089	.	0.0746	0.0941	0.1023	.	.	.	0.1195	.	.	.	.	0.1499	.	.	0.1577	.	.	0.2228	0.2285	0.2094	0.2281	.	.	0.1933	.	.	.	.	.	.	0.1968	.	0.2243	.	.	0.1887	.	.	0.1943	0.1771	0.2111	0.2087	.	0.2553	.	0.3317
Heuchera	.	0.07	0.0	0.0722	.	.	0.0739	0.0719	0.0531	.	.	.	0.0715	0.0692	0.0815	.	0.1079	.	.	.	.	0.1367	.	0.1406	.	.	.	0.2114	0.1923	.	.	.	0.1762	0.1846	0.1617	.	.	0.1642	.	0.1797	.	.	.	.	0.1716	.	.	0.1772	.	0.194	0.1916	.	0.2382	0.2937	.
Floerkea	0.0839	.	0.0722	0.0	0.0806	0.0815	0.0915	.	.	.	.	.	.	0.0868	.	0.12	.	.	.	.	.	0.1543	0.1385	.	.	.	.	0.229	.	0.2287	0.2006	.	.	0.2022	0.1793	0.1936	0.18	0.1818	.	0.1973	.	.	0.2368	0.19	0.1892	.	.	0.1948	.	0.2116	.	.	.	0.3113	0.3322
Dipsacus	.	.	.	0.0806	0.0	.	.	0.0649	0.0565	0.0608	0.0804	.	0.0748	.	0.0849	0.1058	.	0.1307	.	0.0931	.	0.1401	.	.	.	0.2052	.	.	0.1957	.	.	0.1749	0.1796	0.1879	.	.	0.1658	0.1676	.	0.1831	0.165	0.2106	.	0.1757	0.175	.	.	.	0.1634	.	0.195	0.2408	.	.	.
Cornuscan	0.0756	0.0809	.	0.0815	.	0.0	0.0677	0.0657	0.0573	.	.	0.0895	.	0.0734	.	0.1066	.	.	0.0952	.	.	0.1409	.	.	0.2073	0.206	.	0.2156	0.1965	.	.	.	0.1804	.	.	.	.	.	0.1717	0.1839	0.1658	.	0.2234	0.1766	.	.	0.1792	.	0.1642	0.1982	0.1958	0.2417	.	0.2979	.
Gentiana	0.0856	.	0.0739	0.0915	.	0.0677	0.0	0.0582	0.0673	.	0.0912	.	.	0.0834	.	0.1166	.	0.1415	0.1051	.	.	0.1509	0.1351	0.1548	.	.	.	0.2256	0.2065	.	0.1972	0.1858	0.1904	0.1988	0.1759	0.1902	0.1766	.	0.1817	.	0.1758	.	.	0.1866	0.1858	.	.	.	.	.	.	.	.	.	0.3288
Nicotiana	.	0.089	0.0719	.	0.0649	0.0657	0.0582	0.0	.	.	.	.	.	.	0.0937	.	.	.	.	.	.	0.1489	0.1331	.	.	.	0.2179	.	.	0.2233	.	0.1838	.	0.1968	.	.	0.1747	.	0.1798	.	0.1738	0.2195	0.2315	.	.	0.1869	.	0.1895	0.1722	0.2062	.	.	.	0.306	0.3268
Platanus	.	.	0.0531	.	0.0565	0.0573	0.0673	.	0.0	0.0376	.	.	0.0619	.	0.0719	.	.	.	.	0.0802	.	.	.	0.131	0.1935	0.1923	.	.	.	.	.	0.162	.	.	0.1522	0.1665	.	.	0.158	.	0.152	.	.	.	.	.	0.1655	.	0.1504	0.1844	0.1821	.	.	0.2842	0.3051
Gunnera	0.0692	0.0746	.	.	0.0608	.	.	.	0.0376	0.0	.	.	.	.	0.0763	0.0972	0.1027	0.1221	.	0.0845	0.1276	.	0.1157	0.1354	0.1978	.	.	.	0.1871	.	0.1778	0.1664	.	0.1794	0.1565	.	.	.	0.1623	.	0.1564	.	.	0.1672	.	0.1695	.	.	.	0.1888	.	0.2323	.	.	0.3094
Austrobai	.	0.0941	.	.	0.0804	.	0.0912	.	.	.	0.0	0.0585	.	0.0506	.	.	0.1104	.	0.0935	0.0923	.	0.1392	0.1234	.	.	0.2043	.	.	0.1948	0.2136	.	0.1741	.	.	.	.	.	.	0.17	.	.	0.2097	.	.	0.1741	.	0.1775	0.1797	.	0.1965	.	.	0.2407	0.2962	.
Victoria	.	0.1023	.	.	.	0.0895	.	.	.	.	0.0585	0.0	0.0611	.	.	0.1132	.	0.1381	.	0.1005	.	.	0.1317	.	.	0.2126	.	.	.	0.2218	0.1938	.	0.187	0.1953	.	.	.	.	.	.	0.1723	0.218	0.23	.	.	.	0.1858	.	.	0.2048	.	0.2482	0.2489	0.3045	.
Tasmannia	0.0832	.	0.0715	.	0.0748	.	.	.	0.0619	.	.	0.0611	0.0	.	0.0606	.	.	0.1243	.	.	0.1298	0.1337	.	0.1376	0.2	0.1988	.	0.2084	.	.	.	0.1685	.	0.1816	.	0.173	.	.	0.1645	.	.	0.2042	0.2162	0.1694	.	0.1717	0.172	.	0.157	.	.	0.2344	0.2351	0.2907	.
Hedycarya	.	.	0.0692	0.0868	.	0.0734	0.0834	.	.	.	0.0506	.	.	0.0	0.0583	.	.	.	.	0.0844	0.1275	.	.	0.1353	.	.	.	.	.	0.2058	.	.	.	.	0.1564	.	0.1571	.	0.1622	.	0.1563	0.2019	.	.	0.1663	.	0.1697	.	0.1547	.	.	0.2322	.	.	.
Saururus	.	.	0.0815	.	0.0849	.	.	0.0937	0.0719	0.0763	.	.	0.0606	0.0583	0.0	.	0.1149	0.1343	.	0.0967	0.1398	0.1437	0.1279	0.1476	0.21	0.2088	.	0.2184	.	.	.	0.1786	.	0.1916	0.1687	.	0.1694	0.1712	0.1745	0.1867	0.1686	.	.	0.1794	.	.	.	.	0.167	.	.	.	.	.	0.3216
Amaranthu	.	0.1195	.	0.12	0.1058	0.1066	0.1166	.	.	0.0972	.	0.1132	.	.	.	0.0	0.1284	0.1478	0.1114	0.1102	.	.	0.1413	0.161	.	.	0.2261	0.2318	.	.	.	0.192	0.1966	0.205	0.1822	.	.	.	.	.	0.182	.	0.2396	0.1928	.	.	.	.	.	.	.	0.2579	0.2586	0.3142	.
Carex	0.1197	.	0.1079	.	.	.	.	.	.	0.1027	0.1104	.	.	.	0.1149	0.1284	0.0	0.0972	.	0.0862	.	.	0.1332	0.1529	.	0.2141	.	.	.	.	.	0.1839	.	.	.	.	.	0.1765	.	0.192	0.1739	.	.	.	.	0.187	.	0.1895	0.1723	0.2063	0.2039	.	.	0.306	.
Avena	0.1391	.	.	.	0.1307	.	0.1415	.	.	0.1221	.	0.1381	0.1243	.	0.1343	0.1478	0.0972	0.0	.	.	.	0.1684	0.1526	0.1723	.	.	.	0.2431	.	0.2428	.	.	.	0.2163	.	.	.	.	.	.	0.1933	.	0.2509	.	0.2033	0.2064	.	.	.	.	.	.	0.2699	.	.
Aloe	.	.	.	.	.	0.0952	0.1051	.	.	.	0.0935	.	.	.	.	0.1114	.	.	0.0	0.0513	.	0.132	.	.	.	.	.	.	0.1876	.	.	.	.	.	0.157	0.1713	.	0.1596	0.1628	.	0.1569	0.2025	.	.	.	0.17	0.1703	.	0.1553	0.1893	.	.	0.2335	0.289	.
Iris	0.1015	.	.	.	0.0931	.	.	.	0.0802	0.0845	0.0923	0.1005	.	0.0844	0.0967	0.1102	0.0862	.	0.0513	0.0	0.1269	.	0.115	.	.	.	.	.	0.1864	.	.	0.1657	0.1703	.	.	0.1701	0.1565	.	0.1616	0.1738	0.1557	0.2013	.	.	.	.	0.1692	.	0.1541	.	.	.	.	0.2879	0.3087
Picea_pun	0.1445	0.1499	.	.	.	.	.	.	.	0.1276	.	.	0.1298	0.1275	0.1398	.	.	.	.	0.1269	0.0	.	.	.	.	.	.	.	0.1825	0.2013	.	0.1618	0.1664	.	0.1519	.	.	.	.	0.1699	0.1518	.	.	.	.	.	.	0.1674	0.1502	.	0.1818	.	0.2284	0.2839	.
Larix	.	.	0.1367	0.1543	0.1401	0.1409	0.1509	0.1489	.	.	0.1392	.	0.1337	.	0.1437	.	.	0.1684	0.132	.	.	0.0	0.0712	.	0.1971	0.1959	.	.	.	.	.	0.1657	.	.	0.1558	0.1701	.	.	0.1616	0.1738	.	0.2013	.	0.1665	0.1657	.	.	0.1713	0.1541	0.1881	.	.	0.2323	.	.
Ginkgobil	.	.	.	0.1385	.	.	0.1351	0.1331	.	0.1157	0.1234	0.1317	.	.	0.1279	0.1413	0.1332	0.1526	.	0.115	.	0.0712	0.0	0.084	0.1813	.	0.184	0.1897	0.1706	0.1894	.	0.1499	.	.	.	.	.	.	.	0.158	.	.	0.1975	.	0.1499	.	0.1533	.	.	0.1723	.	.	0.2165	0.272	0.2929
Podocarpus	0.1523	0.1577	0.1406	.	.	.	0.1548	.	0.131	0.1354	.	.	0.1376	0.1353	0.1476	0.161	0.1529	0.1723	.	.	.	.	0.084	0.0	0.201	.	.	0.2094	.	.	.	0.1696	.	.	0.1597	0.174	0.1604	0.1622	.	.	.	0.2052	.	0.1704	.	0.1727	.	.	0.158	0.192	0.1896	0.2355	.	0.2917	0.3126
Xiphopteri	.	.	.	.	.	0.2073	.	.	0.1935	0.1978	.	.	0.2	.	0.21	.	.	.	.	.	.	0.1971	0.1813	0.201	0.0	.	0.1252	0.1405	0.1563	.	0.147	0.1567	.	0.1804	0.1752	.	.	0.1805	.	.	.	.	0.2354	0.1886	.	0.1909	.	.	.	0.2102	.	0.2537	.	.	0.3308
Nephrolepi	.	.	.	.	0.2052	0.206	.	.	0.1923	.	0.2043	0.2126	0.1988	.	0.2088	.	0.2141	.	.	.	.	0.1959	.	.	.	0.0	0.1239	.	0.1551	0.1738	0.1458	.	0.1707	0.1791	0.1739	0.191	.	.	.	0.1947	0.1765	.	.	0.1873	0.1866	0.1896	.	0.1922	0.175	0.2089	0.2066	0.2524	.	0.3087	.
Asplenium	0.2174	0.2228	.	.	.	.	.	0.2179	.	.	.	.	.	.	.	0.2261	.	.	.	.	.	.	0.184	.	0.1252	0.1239	0.0	0.1431	.	.	.	0.1593	.	.	0.1778	.	.	0.1831	0.1864	.	.	.	.	.	.	.	.	0.1961	0.1788	.	0.2105	.	.	0.3126	.
Monachosor	0.2231	0.2285	0.2114	0.229	.	0.2156	0.2256	.	.	.	.	.	0.2084	.	0.2184	0.2318	.	0.2431	.	.	.	.	0.1897	0.2094	0.1405	.	0.1431	0.0	0.1647	0.1834	.	0.165	.	.	0.1836	.	0.187	.	.	0.2043	0.1862	0.2318	0.2438	.	.	0.1993	.	.	.	.	0.2162	.	0.2628	.	0.3392
Loxoma	0.204	0.2094	0.1923	.	0.1957	0.1965	0.2065	.	.	0.1871	0.1948	.	.	.	.	.	.	.	0.1876	0.1864	0.1825	.	0.1706	.	0.1563	0.1551	.	0.1647	0.0	.	.	.	.	.	.	0.1815	0.1679	.	.	.	.	0.2127	0.2247	.	.	0.1802	0.1805	.	.	.	.	.	.	.	.
Cheiropleu	0.2228	0.2281	.	0.2287	.	.	.	0.2233	.	.	0.2136	0.2218	.	0.2058	.	.	.	0.2428	.	.	0.2013	.	0.1894	.	.	0.1738	.	0.1834	.	0.0	.	0.1647	0.18	.	0.1832	0.2002	.	0.1885	.	0.2039	0.1858	0.2315	0.2434	.	.	.	.	0.2014	.	.	.	0.2617	.	0.318	0.3388
Marsilea	.	.	.	0.2006	.	.	0.1972	.	.	0.1778	.	0.1938	.	.	.	.	.	.	.	.	.	.	.	.	0.147	0.1458	.	.	.	.	0.0	.	.	.	.	0.1722	.	0.1604	.	0.1759	0.1578	0.2034	0.2154	.	.	.	0.1712	0.1734	.	.	0.1878	.	0.2343	0.2899	0.3108
Osmunda_ci	0.1833	.	.	.	0.1749	.	0.1858	0.1838	0.162	0.1664	0.1741	.	0.1685	.	0.1786	0.192	0.1839	.	.	0.1657	0.1618	0.1657	0.1499	0.1696	0.1567	.	0.1593	0.165	.	0.1647	.	0.0	0.1405	0.1489	.	0.1607	.	0.149	.	.	.	0.192	0.2039	.	.	0.1594	0.1598	0.1619	0.1447	0.1787	0.1764	.	0.2229	.	.
Angiopter	.	0.1933	0.1762	.	0.1796	0.1804	0.1904	.	.	.	.	0.187	.	.	.	0.1966	.	.	.	0.1703	0.1664	.	.	.	.	0.1707	.	.	.	0.18	.	0.1405	0.0	0.1401	.	0.1654	0.1518	.	.	0.1691	0.1509	0.1966	0.2086	0.1617	.	.	0.1644	0.1666	0.1494	.	0.181	0.2268	.	0.2831	.
Anthoceros	.	.	0.1846	0.2022	0.1879	.	0.1988	0.1968	.	0.1794	.	0.1953	0.1816	.	0.1916	0.205	.	0.2163	.	.	.	.	.	.	0.1804	0.1791	.	.	.	.	.	0.1489	0.1401	0.0	0.1567	.	.	0.162	0.1652	0.1774	0.1593	.	.	.	.	.	.	0.175	.	.	0.1894	0.2352	0.2359	.	0.3123
Lycopodium	.	.	0.1617	0.1793	.	.	0.1759	.	0.1522	0.1565	.	.	.	0.1564	0.1687	0.1822	.	.	0.157	.	0.1519	0.1558	.	0.1597	0.1752	0.1739	0.1778	0.1836	.	0.1832	.	.	.	0.1567	0.0	0.1509	.	.	.	0.1546	0.1365	0.1821	.	0.1473	.	0.1496	.	.	0.1349	.	.	0.2124	.	0.2686	.
Leucodon_5	.	.	.	0.1936	.	.	0.1902	.	0.1665	.	.	.	0.173	.	.	.	.	.	0.1713	0.1701	.	0.1701	.	0.174	.	0.191	.	.	0.1815	0.2002	0.1722	0.1607	0.1654	.	0.1509	0.0	0.035	.	0.0662	.	0.0833	.	.	0.1145	.	0.1168	.	0.1286	.	.	.	.	.	0.2676	0.2885
Hedwigia_7	0.1741	.	.	0.18	0.1658	.	0.1766	0.1747	.	.	.	.	.	0.1571	0.1694	.	.	.	.	0.1565	.	.	.	0.1604	.	.	.	0.187	0.1679	.	.	.	0.1518	.	.	0.035	0.0	0.0332	.	0.0649	.	.	.	.	0.1002	.	0.1036	0.115	.	.	.	.	0.1985	0.254	.
Hookeria_2	.	.	0.1642	0.1818	0.1676	.	.	.	.	.	.	.	.	.	0.1712	.	0.1765	.	0.1596	.	.	.	.	0.1622	0.1805	.	0.1831	.	.	0.1885	0.1604	0.149	.	0.162	.	.	0.0332	0.0	.	0.0667	.	.	.	0.1027	.	.	.	0.1168	.	0.1561	.	.	.	.	0.2767
Ptychomitr	0.1792	.	.	.	.	0.1717	0.1817	0.1798	0.158	0.1623	0.17	.	0.1645	0.1622	0.1745	.	.	.	0.1628	0.1616	.	0.1616	.	.	.	.	0.1864	.	.	.	.	.	.	0.1652	.	0.0662	.	.	0.0	0.0612	.	0.1409	0.1528	0.106	.	0.1083	0.1087	0.1201	.	0.1594	.	0.2028	0.2035	0.2591	0.28
