55
Celtis	0.0	0.0568	.	0.0839	0.0747	0.0756	.	0.0836	0.0649	0.0692	.	.	0.0832	.	0.0932	0.1141	0.1197	.	.	0.1015	.	.	0.1326	0.1523	.	.	.	0.2231	0.204	0.2228	.	.	0.1879	0.1963	0.1735	0.1877	0.1741	.	.	0.1914	0.1733	0.2189	.	0.1841	0.1833	.	0.1868	.	.	.	.	0.2492	.	.	.
NothofBal	0.0568	0.0	0.07	.	0.0801	0.0809	.	.	0.0702	.	.	0.1023	0.0886	.	.	.	.	.	0.108	.	0.1499	0.1538	0.138	0.1577	.	0.2189	0.2228	.	.	.	0.2001	.	0.1933	0.2017	.	.	.	0.1813	0.1846	0.1968	.	0.2243	.	.	.	.	.	.	.	.	.	.	.	0.3108	.
Heuchera	.	0.07	0.0	.	0.063	.	0.0739	.	0.0531	0.0575	.	0.0853	0.0715	.	.	.	0.1079	0.1274	0.0909	0.0898	.	.	0.1209	.	.	0.2018	0.2057	.	0.1923	0.2111	.	.	0.1762	0.1846	0.1617	.	.	.	.	.	.	0.2072	.	0.1724	.	.	0.175	.	0.16	.	.	.	0.2382	.	.
Floerkea	0.0839	.	.	0.0	.	0.0815	0.0915	.	0.0707	.	.	0.1029	0.0891	.	0.0991	.	0.1255	.	.	0.1074	0.1504	.	0.1385	0.1582	.	.	.	0.229	.	.	0.2006	.	.	.	.	.	0.18	.	0.1851	.	.	.	.	0.19	.	.	0.1926	0.1948	0.1776	.	0.2092	.	.	.	.
Dipsacus	0.0747	0.0801	0.063	.	0.0	0.0506	0.0668	0.0649	0.0565	0.0608	.	.	.	0.0726	.	0.1058	.	0.1307	0.0943	0.0931	0.1362	0.1401	0.1243	.	.	.	0.2091	0.2148	.	.	.	0.1749	.	0.1879	0.1651	.	0.1658	.	0.1709	.	.	.	.	.	0.175	.	.	0.1806	.	.	0.195	.	0.2415	.	.
Cornuscan	0.0756	0.0809	.	0.0815	0.0506	0.0	0.0677	0.0657	.	.	.	0.0895	0.0757	0.0734	.	.	0.1121	.	.	0.094	.	0.1409	.	.	0.2073	0.206	0.2099	.	0.1965	.	.	0.1758	0.1804	0.1888	.	.	0.1666	0.1685	.	.	0.1658	0.2114	.	.	0.1758	0.1789	.	.	0.1642	.	0.1958	.	.	.	.
Gentiana	.	.	0.0739	0.0915	0.0668	0.0677	0.0	0.0582	.	0.0717	.	0.0995	.	0.0834	.	0.1166	0.1221	0.1415	0.1051	0.1039	0.147	0.1509	0.1351	0.1548	0.2173	0.216	.	0.2256	0.2065	0.2253	0.1972	0.1858	.	.	0.1759	0.1902	0.1766	.	0.1817	0.1939	.	0.2214	.	0.1866	0.1858	0.1889	0.1892	.	0.1742	0.2082	.	.	0.2524	0.3079	0.3288
Nicotiana	0.0836	.	.	.	0.0649	0.0657	0.0582	0.0	0.0654	0.0697	.	.	0.0837	0.0814	.	.	0.1202	0.1396	0.1032	.	.	.	.	.	0.2153	.	0.2179	.	.	0.2233	0.1953	0.1838	.	.	0.174	0.1882	0.1747	0.1765	.	0.192	.	0.2195	0.2315	0.1846	.	0.1869	.	0.1895	.	.	0.2039	0.2497	.	.	.
Platanus	0.0649	0.0702	0.0531	0.0707	0.0565	.	.	0.0654	0.0	.	0.0675	.	0.0619	0.0596	.	.	0.0984	.	0.0814	.	0.1233	.	0.1113	0.131	0.1935	.	.	.	0.1828	0.2015	.	0.162	.	.	.	.	.	.	.	.	.	.	.	.	0.1621	0.1651	.	0.1677	.	0.1844	.	0.2279	0.2286	0.2842	.
Gunnera	0.0692	.	0.0575	.	0.0608	.	0.0717	0.0697	.	0.0	.	.	.	0.064	0.0763	0.0972	0.1027	.	.	0.0845	.	0.1315	0.1157	0.1354	0.1978	0.1966	.	0.2062	0.1871	0.2059	.	.	0.171	0.1794	0.1565	0.1708	0.1572	.	0.1623	0.1745	.	.	.	0.1672	0.1664	0.1695	0.1698	.	.	.	0.1864	0.2323	.	0.2885	.
Austrobai	.	.	.	.	.	.	.	.	0.0675	.	0.0	.	.	.	0.0661	.	0.1104	.	0.0935	.	.	.	.	0.1431	.	.	0.2082	.	0.1948	.	0.1855	.	0.1787	0.1871	.	0.1785	0.1649	.	0.17	.	.	.	0.2217	0.1749	0.1741	.	.	.	0.1625	.	0.1941	.	.	.	0.3171
Victoria	.	0.1023	0.0853	0.1029	.	0.0895	0.0995	.	.	.	.	0.0	0.0611	0.0588	0.0744	.	0.1187	0.1381	0.1017	.	.	0.1475	.	.	0.2138	.	.	0.2222	0.2031	0.2218	0.1938	.	0.187	0.1953	.	0.1868	0.1732	0.175	0.1783	.	.	.	0.23	0.1831	.	0.1855	.	.	0.1708	.	.	0.2482	0.2489	0.3045	0.3254
Tasmannia	0.0832	0.0886	0.0715	0.0891	.	0.0757	.	0.0837	0.0619	.	.	0.0611	0.0	.	.	.	0.1049	0.1243	.	.	0.1298	0.1337	0.1179	.	0.2	.	.	.	.	0.208	0.18	.	.	0.1816	0.1587	0.173	.	0.1612	0.1645	0.1767	0.1586	.	0.2162	0.1694	.	.	.	0.1742	.	0.191	.	0.2344	0.2351	.	0.3116
Hedycarya	.	.	.	.	0.0726	0.0734	0.0834	0.0814	0.0596	0.064	.	0.0588	.	0.0	.	.	.	.	0.0856	.	.	0.1314	.	0.1353	0.1977	.	.	0.2061	0.187	.	.	.	.	.	0.1564	.	.	.	0.1622	.	.	.	0.2139	0.1671	.	.	.	0.1719	0.1547	.	0.1863	0.2322	.	0.2884	0.3093
