55
Celtis	0.0	.	.	.	.	0.0756	.	.	0.0649	0.0692	0.0887	0.097	0.0832	0.0809	0.0932	.	0.1197	.	0.1027	0.1015	0.1445	0.1484	0.1326	.	.	0.2135	0.2174	0.2231	.	.	.	0.1833	0.1879	.	.	0.1877	.	0.176	.	0.1914	0.1733	0.2189	0.2309	0.1841	0.1833	0.1864	.	.	0.1717	.	0.2033	.	.	0.3055	0.3263
NothofBal	.	0.0	.	0.0893	0.0801	0.0809	0.0909	.	0.0702	0.0746	0.0941	.	0.0886	.	.	.	0.125	.	0.108	.	0.1499	0.1538	0.138	.	0.2201	0.2189	.	0.2285	0.2094	0.2281	0.2001	0.1887	.	0.2017	0.1788	.	.	0.1813	0.1846	.	.	.	0.2363	.	0.1887	0.1918	0.1921	0.1943	.	.	0.2087	0.2546	.	0.3108	0.3317
Heuchera	.	.	0.0	0.0722	0.063	0.0639	.	.	0.0531	.	.	0.0853	.	0.0692	.	.	0.1079	.	0.0909	0.0898	0.1328	0.1367	.	0.1406	.	0.2018	.	.	0.1923	0.2111	0.183	0.1716	0.1762	.	0.1617	0.176	.	0.1642	.	.	0.1616	.	0.2192	0.1724	0.1716	.	0.175	0.1772	0.16	0.194	.	0.2375	0.2382	.	.
Floerkea	.	0.0893	0.0722	0.0	0.0806	.	0.0915	0.0895	0.0707	0.0751	0.0946	.	0.0891	.	0.0991	0.12	0.1255	0.145	.	.	0.1504	.	0.1385	0.1582	0.2207	0.2194	.	.	.	0.2287	.	0.1892	0.1938	0.2022	.	0.1936	.	0.1818	.	0.1973	.	0.2248	.	0.19	0.1892	.	0.1926	.	.	0.2116	0.2092	.	.	.	0.3322
Dipsacus	.	0.0801	0.063	0.0806	0.0	0.0506	0.0668	0.0649	.	.	0.0804	.	.	0.0726	0.0849	0.1058	.	.	.	.	0.1362	.	0.1243	0.144	.	0.2052	0.2091	0.2148	.	0.2144	.	0.1749	0.1796	.	0.1651	0.1794	0.1658	0.1676	0.1709	.	0.165	.	.	0.1757	.	0.1781	0.1784	0.1806	0.1634	0.1974	0.195	0.2408	0.2415	0.2971	0.318
Cornuscan	0.0756	0.0809	0.0639	.	0.0506	0.0	.	.	.	.	0.0812	.	.	0.0734	0.0857	.	0.1121	0.1316	0.0952	.	0.137	.	0.1251	.	0.2073	.	0.2099	0.2156	0.1965	0.2153	0.1872	0.1758	.	0.1888	0.1659	0.1802	0.1666	0.1685	.	.	0.1658	0.2114	.	.	0.1758	.	0.1792	0.1814	0.1642	0.1982	0.1958	0.2417	0.2424	0.2979	.
Gentiana	.	0.0909	.	0.0915	0.0668	.	0.0	0.0582	0.0673	.	0.0912	0.0995	0.0857	0.0834	.	0.1166	0.1221	0.1415	.	0.1039	.	0.1509	.	.	0.2173	0.216	.	.	0.2065	0.2253	0.1972	0.1858	.	.	.	.	.	0.1784	0.1817	.	.	.	0.2334	0.1866	.	0.1889	0.1892	.	0.1742	.	0.2058	0.2517	0.2524	0.3079	0.3288
Nicotiana	.	.	.	0.0895	0.0649	.	0.0582	0.0	0.0654	.	0.0893	0.0975	0.0837	0.0814	.	.	0.1202	.	0.1032	.	0.1451	0.1489	0.1331	0.1528	0.2153	0.214	.	0.2237	.	0.2233	0.1953	0.1838	0.1884	.	0.174	.	.	.	.	0.192	0.1738	0.2195	0.2315	0.1846	.	.	0.1873	0.1895	0.1722	0.2062	0.2039	0.2497	0.2504	0.306	0.3268
Platanus	0.0649	0.0702	0.0531	0.0707	.	.	0.0673	0.0654	0.0	.	0.0675	0.0757	.	0.0596	0.0719	.	0.0984	0.1178	0.0814	.	.	0.1271	0.1113	.	0.1935	.	0.1961	0.2019	0.1828	0.2015	0.1735	0.162	0.1667	0.175	0.1522	0.1665	0.1529	.	0.158	0.1702	.	0.1977	0.2097	0.1628	0.1621	0.1651	0.1655	0.1677	0.1504	0.1844	.	0.2279	0.2286	0.2842	0.3051
Gunnera	0.0692	0.0746	.	0.0751	.	.	.	.	.	0.0	0.0718	.	0.0663	.	0.0763	.	0.1027	0.1221	0.0857	0.0845	.	0.1315	.	0.1354	0.1978	0.1966	0.2005	0.2062	.	0.2059	0.1778	0.1664	.	0.1794	0.1565	0.1708	.	0.159	0.1623	0.1745	0.1564	.	0.214	.	0.1664	0.1695	.	0.172	0.1548	.	0.1864	0.2323	.	0.2885	.
