55
Celtis	0.0	0.0568	.	0.0839	.	0.0756	.	.	0.0649	.	0.0887	0.097	.	0.0809	.	.	0.1197	.	.	0.1015	.	.	0.1326	0.1523	0.2148	.	0.2174	.	0.204	0.2228	.	0.1833	0.1879	.	0.1735	0.1877	0.1741	.	0.1792	.	0.1733	.	0.2309	0.1841	0.1833	0.1864	0.1868	0.1889	.	0.2057	.	0.2492	0.2499	.	0.3263
NothofBal	0.0568	0.0	.	0.0893	.	0.0809	0.0909	0.089	0.0702	0.0746	0.0941	0.1023	.	0.0863	.	0.1195	0.125	0.1444	0.108	0.1068	.	.	0.138	.	0.2201	.	0.2228	.	.	.	.	0.1887	.	0.2017	0.1788	0.1931	0.1795	0.1813	0.1846	.	.	0.2243	.	0.1895	.	.	.	0.1943	.	0.2111	.	.	.	0.3108	0.3317
Heuchera	.	.	0.0	0.0722	.	0.0639	.	.	.	.	0.077	0.0853	.	0.0692	0.0815	0.1024	.	.	.	.	0.1328	0.1367	.	.	0.2031	0.2018	.	0.2114	0.1923	0.2111	.	0.1716	0.1762	.	0.1617	0.176	0.1624	0.1642	0.1675	.	.	0.2072	.	0.1724	.	.	.	0.1772	.	0.194	0.1916	0.2375	0.2382	0.2937	0.3146
Floerkea	0.0839	0.0893	0.0722	0.0	.	.	0.0915	0.0895	.	0.0751	0.0946	0.1029	.	.	.	0.12	0.1255	0.145	.	.	0.1504	.	0.1385	.	0.2207	0.2194	0.2233	0.229	0.2099	0.2287	.	0.1892	0.1938	.	0.1793	.	.	.	0.1851	0.1973	.	.	0.2368	0.19	0.1892	.	0.1926	0.1948	0.1776	0.2116	0.2092	.	0.2558	0.3113	0.3322
Dipsacus	.	.	.	.	0.0	0.0506	.	0.0649	.	0.0608	0.0804	0.0886	.	.	.	0.1058	0.1113	0.1307	0.0943	0.0931	.	0.1401	.	.	.	0.2052	.	.	0.1957	0.2144	0.1864	.	0.1796	.	.	0.1794	0.1658	0.1676	.	0.1831	0.165	.	.	0.1757	0.175	.	0.1784	0.1806	.	0.1974	0.195	.	.	0.2971	0.318
Cornuscan	0.0756	0.0809	0.0639	.	0.0506	0.0	0.0677	.	.	.	.	.	.	0.0734	0.0857	0.1066	.	.	0.0952	.	0.137	0.1409	0.1251	.	0.2073	0.206	0.2099	.	0.1965	0.2153	0.1872	.	.	.	0.1659	.	.	0.1685	0.1717	.	0.1658	.	0.2234	.	.	0.1789	0.1792	.	0.1642	0.1982	.	0.2417	0.2424	0.2979	0.3188
Gentiana	.	0.0909	.	0.0915	.	0.0677	0.0	.	.	0.0717	0.0912	.	0.0857	.	0.0957	0.1166	0.1221	0.1415	.	.	.	.	0.1351	.	0.2173	0.216	.	0.2256	0.2065	.	0.1972	0.1858	0.1904	.	0.1759	.	.	0.1784	0.1817	.	0.1758	0.2214	0.2334	0.1866	0.1858	.	0.1892	.	0.1742	.	0.2058	0.2517	0.2524	.	.
Nicotiana	.	0.089	.	0.0895	0.0649	.	.	0.0	.	0.0697	.	0.0975	.	.	.	.	.	.	0.1032	.	.	0.1489	0.1331	.	0.2153	0.214	0.2179	0.2237	.	.	.	0.1838	.	.	0.174	0.1882	0.1747	.	.	.	.	.	.	0.1846	0.1839	.	0.1873	.	0.1722	.	0.2039	0.2497	0.2504	.	0.3268
Platanus	0.0649	0.0702	.	.	.	.	.	.	0.0	0.0376	0.0675	0.0757	0.0619	0.0596	.	0.0929	0.0984	0.1178	.	.	0.1233	0.1271	0.1113	0.131	.	0.1923	.	0.2019	0.1828	.	0.1735	.	.	0.175	0.1522	.	.	0.1547	.	0.1702	0.152	.	.	.	0.1621	0.1651	.	0.1677	.	0.1844	0.1821	0.2279	0.2286	0.2842	.
Gunnera	.	0.0746	.	0.0751	0.0608	.	0.0717	0.0697	0.0376	0.0	0.0718	.	0.0663	.	.	0.0972	0.1027	0.1221	0.0857	0.0845	.	0.1315	.	.	0.1978	0.1966	.	.	0.1871	0.2059	0.1778	.	0.171	0.1794	0.1565	.	.	.	0.1623	.	.	.	0.214	0.1672	.	0.1695	.	.	0.1548	0.1888	0.1864	0.2323	0.233	.	0.3094
