55
Celtis	0.0	0.0568	.	0.0839	.	0.0756	.	0.0836	.	0.0692	.	0.097	0.0832	.	0.0932	.	.	0.1391	0.1027	.	0.1445	.	.	0.1523	.	0.2135	.	0.2231	.	.	.	0.1833	.	.	.	0.1877	.	.	.	0.1914	0.1733	.	0.2309	.	0.1833	0.1864	0.1868	0.1889	.	0.2057	.	.	0.2499	.	.
NothofBal	0.0568	0.0	.	.	.	0.0809	0.0909	0.089	0.0702	.	.	0.1023	0.0886	.	.	0.1195	.	.	0.108	0.1068	0.1499	.	0.138	.	0.2201	0.2189	.	.	.	0.2281	0.2001	.	0.1933	.	0.1788	0.1931	.	0.1813	.	0.1968	0.1787	0.2243	.	.	.	0.1918	.	.	0.1771	.	0.2087	0.2546	0.2553	.	.
Heuchera	.	.	0.0	0.0722	0.063	.	.	.	0.0531	.	0.077	0.0853	.	.	0.0815	0.1024	0.1079	.	.	0.0898	.	0.1367	.	.	.	.	0.2057	.	.	0.2111	0.183	0.1716	0.1762	.	.	.	.	0.1642	.	.	.	.	0.2192	.	0.1716	0.1747	0.175	.	.	0.194	.	.	.	.	.
Floerkea	0.0839	.	0.0722	0.0	.	.	0.0915	.	0.0707	0.0751	.	.	.	0.0868	.	.	.	0.145	.	0.1074	0.1504	.	.	0.1582	0.2207	0.2194	.	.	.	0.2287	0.2006	0.1892	0.1938	.	.	.	0.18	.	.	.	.	0.2248	.	.	0.1892	.	.	.	0.1776	0.2116	.	.	0.2558	.	0.3322
Dipsacus	.	.	0.063	.	0.0	0.0506	.	.	0.0565	.	0.0804	.	.	.	.	.	0.1113	.	0.0943	0.0931	0.1362	0.1401	.	0.144	.	.	.	0.2148	.	0.2144	.	.	0.1796	0.1879	0.1651	.	.	.	0.1709	0.1831	0.165	.	0.2226	.	0.175	.	.	0.1806	0.1634	.	0.195	.	.	.	0.318
Cornuscan	0.0756	0.0809	.	.	0.0506	0.0	0.0677	0.0657	0.0573	.	0.0812	.	.	.	.	.	.	.	0.0952	0.094	0.137	0.1409	.	0.1448	.	.	.	0.2156	0.1965	0.2153	.	0.1758	.	0.1888	.	0.1802	.	0.1685	0.1717	.	.	.	0.2234	0.1766	.	0.1789	.	0.1814	.	.	.	.	0.2424	0.2979	.
Gentiana	.	0.0909	.	0.0915	.	0.0677	0.0	.	.	0.0717	0.0912	.	0.0857	0.0834	.	.	.	0.1415	.	0.1039	0.147	0.1509	0.1351	.	.	0.216	0.2199	.	0.2065	.	.	.	.	.	0.1759	.	.	.	0.1817	.	.	.	.	0.1866	.	.	0.1892	0.1914	.	.	0.2058	0.2517	.	.	.
Nicotiana	0.0836	0.089	.	.	.	0.0657	.	0.0	0.0654	0.0697	.	.	.	.	.	0.1147	.	.	.	.	.	0.1489	.	0.1528	.	.	.	.	0.2046	.	.	.	0.1884	.	.	.	0.1747	.	.	.	.	.	.	0.1846	.	0.1869	.	.	.	.	.	0.2497	.	.	.
Platanus	.	0.0702	0.0531	0.0707	0.0565	0.0573	.	0.0654	0.0	.	.	0.0757	.	0.0596	0.0719	0.0929	.	.	.	0.0802	0.1233	.	.	0.131	0.1935	0.1923	0.1961	.	.	0.2015	0.1735	.	.	0.175	0.1522	0.1665	0.1529	.	.	.	.	.	0.2097	0.1628	.	.	.	0.1677	0.1504	0.1844	.	0.2279	.	0.2842	0.3051
Gunnera	0.0692	.	.	0.0751	.	.	0.0717	0.0697	.	0.0	0.0718	.	0.0663	.	.	.	.	0.1221	.	0.0845	0.1276	.	0.1157	.	.	.	.	.	0.1871	.	0.1778	0.1664	.	.	0.1565	.	.	.	.	0.1745	0.1564	.	0.214	0.1672	.	.	0.1698	0.172	.	.	0.1864	.	.	.	.
