55
Celtis	0.0	0.0568	.	0.0839	.	0.0756	0.0856	.	.	.	0.0887	.	.	.	.	.	.	.	.	.	0.1445	0.1484	0.1326	.	0.2148	.	.	0.2231	.	.	0.1947	.	.	.	.	0.1877	0.1741	.	0.1792	.	.	.	0.2309	0.1841	0.1833	.	0.1868	.	.	0.2057	0.2033	.	0.2499	.	0.3263
NothofBal	0.0568	0.0	0.07	0.0893	0.0801	0.0809	0.0909	0.089	.	.	.	.	.	0.0863	.	.	0.125	0.1444	.	0.1068	.	0.1538	.	.	.	.	.	0.2285	0.2094	.	0.2001	0.1887	0.1933	0.2017	.	0.1931	0.1795	.	0.1846	0.1968	0.1787	0.2243	.	.	.	.	0.1921	0.1943	0.1771	.	.	.	.	.	0.3317
Heuchera	.	0.07	0.0	.	0.063	.	0.0739	0.0719	.	0.0575	0.077	.	.	.	0.0815	0.1024	.	.	.	0.0898	0.1328	.	.	.	0.2031	.	0.2057	0.2114	.	0.2111	.	.	0.1762	0.1846	.	.	0.1624	0.1642	.	0.1797	.	0.2072	.	.	0.1716	.	.	.	.	.	0.1916	0.2375	.	0.2937	.
Floerkea	0.0839	0.0893	.	0.0	.	.	0.0915	0.0895	0.0707	.	0.0946	.	0.0891	.	.	.	.	.	.	.	0.1504	.	.	.	0.2207	0.2194	.	0.229	.	.	0.2006	.	0.1938	.	.	.	0.18	.	.	.	0.1792	.	.	.	.	0.1923	0.1926	.	.	.	0.2092	0.2551	.	.	0.3322
Dipsacus	.	0.0801	0.063	.	0.0	0.0506	.	.	.	.	.	0.0886	0.0748	.	.	0.1058	.	.	0.0943	0.0931	0.1362	0.1401	0.1243	.	0.2064	.	.	.	0.1957	0.2144	0.1864	.	.	.	0.1651	0.1794	.	0.1676	.	.	0.165	.	0.2226	.	.	0.1781	0.1784	0.1806	.	.	0.195	.	.	0.2971	.
Cornuscan	0.0756	0.0809	.	.	0.0506	0.0	0.0677	0.0657	0.0573	0.0617	0.0812	.	0.0757	.	.	.	.	.	0.0952	.	0.137	.	0.1251	0.1448	.	.	0.2099	.	0.1965	.	0.1872	.	0.1804	.	0.1659	.	.	.	.	.	0.1658	0.2114	.	.	0.1758	.	.	.	.	.	0.1958	.	0.2424	.	0.3188
Gentiana	0.0856	0.0909	0.0739	0.0915	.	0.0677	0.0	0.0582	0.0673	0.0717	.	.	.	0.0834	0.0957	0.1166	.	0.1415	0.1051	.	0.147	.	0.1351	.	.	.	0.2199	0.2256	.	0.2253	0.1972	.	.	.	.	.	0.1766	0.1784	.	0.1939	.	.	.	0.1866	0.1858	0.1889	.	0.1914	.	0.2082	.	0.2517	.	.	.
Nicotiana	.	0.089	0.0719	0.0895	.	0.0657	0.0582	0.0	0.0654	0.0697	.	.	.	.	0.0937	.	0.1202	.	.	0.102	.	0.1489	.	.	.	.	.	.	0.2046	.	.	0.1838	.	.	0.174	.	0.1747	.	.	0.192	0.1738	0.2195	0.2315	.	.	0.1869	0.1873	.	0.1722	.	0.2039	.	0.2504	0.306	.
Platanus	.	.	.	0.0707	.	0.0573	0.0673	0.0654	0.0	.	.	.	0.0619	0.0596	.	.	.	0.1178	.	0.0802	0.1233	.	.	0.131	0.1935	0.1923	0.1961	.	.	.	0.1735	.	.	0.175	0.1522	.	.	.	.	.	.	.	.	0.1628	.	.	0.1655	.	0.1504	0.1844	0.1821	0.2279	.	.	.
Gunnera	.	.	0.0575	.	.	0.0617	0.0717	0.0697	.	0.0	.	.	0.0663	0.064	0.0763	0.0972	0.1027	.	.	.	0.1276	.	0.1157	.	0.1978	0.1966	.	.	.	0.2059	.	.	0.171	.	.	.	0.1572	.	0.1623	.	.	.	.	0.1672	0.1664	.	.	.	.	.	.	0.2323	.	0.2885	0.3094
